zone_sk,time_sk,annee,mois,anomaly_score,is_anomaly,anomaly_label,generated_at
2,13129,2020,7,0.159775,0,Normal,2026-04-04 10:48:12 UTC
2,13129,2020,7,0.159775,0,Normal,2026-04-04 10:48:12 UTC
2,13129,2020,7,0.159775,0,Normal,2026-04-04 10:48:12 UTC
3,13129,2020,7,0.037771,0,Normal,2026-04-04 10:48:12 UTC
3,13129,2020,7,0.037771,0,Normal,2026-04-04 10:48:12 UTC
3,13129,2020,7,0.037771,0,Normal,2026-04-04 10:48:12 UTC
3,13129,2020,7,0.037771,0,Normal,2026-04-04 10:48:12 UTC
4,13129,2020,7,0.191781,0,Normal,2026-04-04 10:48:12 UTC
4,13129,2020,7,0.191781,0,Normal,2026-04-04 10:48:12 UTC
4,13129,2020,7,0.191781,0,Normal,2026-04-04 10:48:12 UTC
4,13129,2020,7,0.191781,0,Normal,2026-04-04 10:48:12 UTC
5,13129,2020,7,0.186043,0,Normal,2026-04-04 10:48:12 UTC
5,13129,2020,7,0.186043,0,Normal,2026-04-04 10:48:12 UTC
5,13129,2020,7,0.186043,0,Normal,2026-04-04 10:48:12 UTC
5,13129,2020,7,0.186043,0,Normal,2026-04-04 10:48:12 UTC
6,13129,2020,7,0.041958,0,Normal,2026-04-04 10:48:12 UTC
6,13129,2020,7,0.041958,0,Normal,2026-04-04 10:48:12 UTC
6,13129,2020,7,0.041958,0,Normal,2026-04-04 10:48:12 UTC
6,13129,2020,7,0.041958,0,Normal,2026-04-04 10:48:12 UTC
7,13129,2020,7,0.200037,0,Normal,2026-04-04 10:48:12 UTC
7,13129,2020,7,0.200037,0,Normal,2026-04-04 10:48:12 UTC
7,13129,2020,7,0.200037,0,Normal,2026-04-04 10:48:12 UTC
7,13129,2020,7,0.200037,0,Normal,2026-04-04 10:48:12 UTC
8,13129,2020,7,0.179571,0,Normal,2026-04-04 10:48:12 UTC
8,13129,2020,7,0.179571,0,Normal,2026-04-04 10:48:12 UTC
8,13129,2020,7,0.179571,0,Normal,2026-04-04 10:48:12 UTC
8,13129,2020,7,0.179571,0,Normal,2026-04-04 10:48:12 UTC
9,13129,2020,7,0.15529,0,Normal,2026-04-04 10:48:12 UTC
9,13129,2020,7,0.15529,0,Normal,2026-04-04 10:48:12 UTC
9,13129,2020,7,0.15529,0,Normal,2026-04-04 10:48:12 UTC
9,13129,2020,7,0.15529,0,Normal,2026-04-04 10:48:12 UTC
10,13129,2020,7,-0.026916,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
10,13129,2020,7,-0.026916,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
10,13129,2020,7,-0.026916,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
10,13129,2020,7,-0.026916,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
1,13873,2020,8,0.131307,0,Normal,2026-04-04 10:48:12 UTC
1,13873,2020,8,0.131307,0,Normal,2026-04-04 10:48:12 UTC
1,13873,2020,8,0.131307,0,Normal,2026-04-04 10:48:12 UTC
1,13873,2020,8,0.131307,0,Normal,2026-04-04 10:48:12 UTC
2,13873,2020,8,0.145248,0,Normal,2026-04-04 10:48:12 UTC
2,13873,2020,8,0.145248,0,Normal,2026-04-04 10:48:12 UTC
2,13873,2020,8,0.145248,0,Normal,2026-04-04 10:48:12 UTC
2,13873,2020,8,0.145248,0,Normal,2026-04-04 10:48:12 UTC
3,13873,2020,8,0.183709,0,Normal,2026-04-04 10:48:12 UTC
3,13873,2020,8,0.183709,0,Normal,2026-04-04 10:48:12 UTC
3,13873,2020,8,0.183709,0,Normal,2026-04-04 10:48:12 UTC
3,13873,2020,8,0.183709,0,Normal,2026-04-04 10:48:12 UTC
4,13873,2020,8,0.160925,0,Normal,2026-04-04 10:48:12 UTC
4,13873,2020,8,0.160925,0,Normal,2026-04-04 10:48:12 UTC
4,13873,2020,8,0.160925,0,Normal,2026-04-04 10:48:12 UTC
4,13873,2020,8,0.160925,0,Normal,2026-04-04 10:48:12 UTC
5,13873,2020,8,0.20144,0,Normal,2026-04-04 10:48:12 UTC
5,13873,2020,8,0.20144,0,Normal,2026-04-04 10:48:12 UTC
5,13873,2020,8,0.20144,0,Normal,2026-04-04 10:48:12 UTC
5,13873,2020,8,0.20144,0,Normal,2026-04-04 10:48:12 UTC
6,13873,2020,8,0.093541,0,Normal,2026-04-04 10:48:12 UTC
6,13873,2020,8,0.093541,0,Normal,2026-04-04 10:48:12 UTC
6,13873,2020,8,0.093541,0,Normal,2026-04-04 10:48:12 UTC
6,13873,2020,8,0.093541,0,Normal,2026-04-04 10:48:12 UTC
7,13873,2020,8,0.188846,0,Normal,2026-04-04 10:48:12 UTC
7,13873,2020,8,0.188846,0,Normal,2026-04-04 10:48:12 UTC
7,13873,2020,8,0.188846,0,Normal,2026-04-04 10:48:12 UTC
7,13873,2020,8,0.188846,0,Normal,2026-04-04 10:48:12 UTC
8,13873,2020,8,0.024416,0,Normal,2026-04-04 10:48:12 UTC
8,13873,2020,8,0.024416,0,Normal,2026-04-04 10:48:12 UTC
8,13873,2020,8,0.024416,0,Normal,2026-04-04 10:48:12 UTC
8,13873,2020,8,0.024416,0,Normal,2026-04-04 10:48:12 UTC
9,13873,2020,8,0.178301,0,Normal,2026-04-04 10:48:12 UTC
9,13873,2020,8,0.178301,0,Normal,2026-04-04 10:48:12 UTC
9,13873,2020,8,0.178301,0,Normal,2026-04-04 10:48:12 UTC
9,13873,2020,8,0.178301,0,Normal,2026-04-04 10:48:12 UTC
10,13873,2020,8,0.162496,0,Normal,2026-04-04 10:48:12 UTC
10,13873,2020,8,0.162496,0,Normal,2026-04-04 10:48:12 UTC
10,13873,2020,8,0.162496,0,Normal,2026-04-04 10:48:12 UTC
10,13873,2020,8,0.162496,0,Normal,2026-04-04 10:48:12 UTC
1,14617,2020,9,0.125723,0,Normal,2026-04-04 10:48:12 UTC
1,14617,2020,9,0.125723,0,Normal,2026-04-04 10:48:12 UTC
1,14617,2020,9,0.125723,0,Normal,2026-04-04 10:48:12 UTC
1,14617,2020,9,0.125723,0,Normal,2026-04-04 10:48:12 UTC
2,14617,2020,9,0.160353,0,Normal,2026-04-04 10:48:12 UTC
2,14617,2020,9,0.160353,0,Normal,2026-04-04 10:48:12 UTC
2,14617,2020,9,0.160353,0,Normal,2026-04-04 10:48:12 UTC
2,14617,2020,9,0.160353,0,Normal,2026-04-04 10:48:12 UTC
3,14617,2020,9,0.069144,0,Normal,2026-04-04 10:48:12 UTC
3,14617,2020,9,0.069144,0,Normal,2026-04-04 10:48:12 UTC
3,14617,2020,9,0.069144,0,Normal,2026-04-04 10:48:12 UTC
3,14617,2020,9,0.069144,0,Normal,2026-04-04 10:48:12 UTC
4,14617,2020,9,0.187052,0,Normal,2026-04-04 10:48:12 UTC
4,14617,2020,9,0.187052,0,Normal,2026-04-04 10:48:12 UTC
4,14617,2020,9,0.187052,0,Normal,2026-04-04 10:48:12 UTC
4,14617,2020,9,0.187052,0,Normal,2026-04-04 10:48:12 UTC
5,14617,2020,9,0.032395,0,Normal,2026-04-04 10:48:12 UTC
5,14617,2020,9,0.032395,0,Normal,2026-04-04 10:48:12 UTC
5,14617,2020,9,0.032395,0,Normal,2026-04-04 10:48:12 UTC
5,14617,2020,9,0.032395,0,Normal,2026-04-04 10:48:12 UTC
6,14617,2020,9,0.182775,0,Normal,2026-04-04 10:48:12 UTC
6,14617,2020,9,0.182775,0,Normal,2026-04-04 10:48:12 UTC
6,14617,2020,9,0.182775,0,Normal,2026-04-04 10:48:12 UTC
6,14617,2020,9,0.182775,0,Normal,2026-04-04 10:48:12 UTC
7,14617,2020,9,0.187445,0,Normal,2026-04-04 10:48:12 UTC
7,14617,2020,9,0.187445,0,Normal,2026-04-04 10:48:12 UTC
7,14617,2020,9,0.187445,0,Normal,2026-04-04 10:48:12 UTC
7,14617,2020,9,0.187445,0,Normal,2026-04-04 10:48:12 UTC
8,14617,2020,9,0.136553,0,Normal,2026-04-04 10:48:12 UTC
8,14617,2020,9,0.136553,0,Normal,2026-04-04 10:48:12 UTC
8,14617,2020,9,0.136553,0,Normal,2026-04-04 10:48:12 UTC
8,14617,2020,9,0.136553,0,Normal,2026-04-04 10:48:12 UTC
9,14617,2020,9,0.108748,0,Normal,2026-04-04 10:48:12 UTC
9,14617,2020,9,0.108748,0,Normal,2026-04-04 10:48:12 UTC
9,14617,2020,9,0.108748,0,Normal,2026-04-04 10:48:12 UTC
9,14617,2020,9,0.108748,0,Normal,2026-04-04 10:48:12 UTC
10,14617,2020,9,0.042459,0,Normal,2026-04-04 10:48:12 UTC
10,14617,2020,9,0.042459,0,Normal,2026-04-04 10:48:12 UTC
10,14617,2020,9,0.042459,0,Normal,2026-04-04 10:48:12 UTC
10,14617,2020,9,0.042459,0,Normal,2026-04-04 10:48:12 UTC
1,15337,2020,10,0.064481,0,Normal,2026-04-04 10:48:12 UTC
1,15337,2020,10,0.064481,0,Normal,2026-04-04 10:48:12 UTC
1,15337,2020,10,0.064481,0,Normal,2026-04-04 10:48:12 UTC
1,15337,2020,10,0.064481,0,Normal,2026-04-04 10:48:12 UTC
2,15337,2020,10,0.040879,0,Normal,2026-04-04 10:48:12 UTC
2,15337,2020,10,0.040879,0,Normal,2026-04-04 10:48:12 UTC
2,15337,2020,10,0.040879,0,Normal,2026-04-04 10:48:12 UTC
2,15337,2020,10,0.040879,0,Normal,2026-04-04 10:48:12 UTC
3,15337,2020,10,0.175478,0,Normal,2026-04-04 10:48:12 UTC
3,15337,2020,10,0.175478,0,Normal,2026-04-04 10:48:12 UTC
3,15337,2020,10,0.175478,0,Normal,2026-04-04 10:48:12 UTC
3,15337,2020,10,0.175478,0,Normal,2026-04-04 10:48:12 UTC
4,15337,2020,10,0.039909,0,Normal,2026-04-04 10:48:12 UTC
4,15337,2020,10,0.039909,0,Normal,2026-04-04 10:48:12 UTC
4,15337,2020,10,0.039909,0,Normal,2026-04-04 10:48:12 UTC
4,15337,2020,10,0.039909,0,Normal,2026-04-04 10:48:12 UTC
5,15337,2020,10,0.181197,0,Normal,2026-04-04 10:48:12 UTC
5,15337,2020,10,0.181197,0,Normal,2026-04-04 10:48:12 UTC
5,15337,2020,10,0.181197,0,Normal,2026-04-04 10:48:12 UTC
5,15337,2020,10,0.181197,0,Normal,2026-04-04 10:48:12 UTC
6,15337,2020,10,0.085006,0,Normal,2026-04-04 10:48:12 UTC
6,15337,2020,10,0.085006,0,Normal,2026-04-04 10:48:12 UTC
6,15337,2020,10,0.085006,0,Normal,2026-04-04 10:48:12 UTC
6,15337,2020,10,0.085006,0,Normal,2026-04-04 10:48:12 UTC
7,15337,2020,10,0.181363,0,Normal,2026-04-04 10:48:12 UTC
7,15337,2020,10,0.181363,0,Normal,2026-04-04 10:48:12 UTC
7,15337,2020,10,0.181363,0,Normal,2026-04-04 10:48:12 UTC
7,15337,2020,10,0.181363,0,Normal,2026-04-04 10:48:12 UTC
8,15337,2020,10,0.021196,0,Normal,2026-04-04 10:48:12 UTC
8,15337,2020,10,0.021196,0,Normal,2026-04-04 10:48:12 UTC
8,15337,2020,10,0.021196,0,Normal,2026-04-04 10:48:12 UTC
8,15337,2020,10,0.021196,0,Normal,2026-04-04 10:48:12 UTC
9,15337,2020,10,0.00475,0,Normal,2026-04-04 10:48:12 UTC
9,15337,2020,10,0.00475,0,Normal,2026-04-04 10:48:12 UTC
9,15337,2020,10,0.00475,0,Normal,2026-04-04 10:48:12 UTC
9,15337,2020,10,0.00475,0,Normal,2026-04-04 10:48:12 UTC
10,15337,2020,10,0.099294,0,Normal,2026-04-04 10:48:12 UTC
10,15337,2020,10,0.099294,0,Normal,2026-04-04 10:48:12 UTC
10,15337,2020,10,0.099294,0,Normal,2026-04-04 10:48:12 UTC
10,15337,2020,10,0.099294,0,Normal,2026-04-04 10:48:12 UTC
1,16081,2020,11,0.101786,0,Normal,2026-04-04 10:48:12 UTC
1,16081,2020,11,0.101786,0,Normal,2026-04-04 10:48:12 UTC
1,16081,2020,11,0.101786,0,Normal,2026-04-04 10:48:12 UTC
1,16081,2020,11,0.101786,0,Normal,2026-04-04 10:48:12 UTC
2,16081,2020,11,0.008579,0,Normal,2026-04-04 10:48:12 UTC
2,16081,2020,11,0.008579,0,Normal,2026-04-04 10:48:12 UTC
2,16081,2020,11,0.008579,0,Normal,2026-04-04 10:48:12 UTC
2,16081,2020,11,0.008579,0,Normal,2026-04-04 10:48:12 UTC
3,16081,2020,11,0.161872,0,Normal,2026-04-04 10:48:12 UTC
3,16081,2020,11,0.161872,0,Normal,2026-04-04 10:48:12 UTC
3,16081,2020,11,0.161872,0,Normal,2026-04-04 10:48:12 UTC
3,16081,2020,11,0.161872,0,Normal,2026-04-04 10:48:12 UTC
4,16081,2020,11,0.120435,0,Normal,2026-04-04 10:48:12 UTC
4,16081,2020,11,0.120435,0,Normal,2026-04-04 10:48:12 UTC
4,16081,2020,11,0.120435,0,Normal,2026-04-04 10:48:12 UTC
4,16081,2020,11,0.120435,0,Normal,2026-04-04 10:48:12 UTC
5,16081,2020,11,0.172396,0,Normal,2026-04-04 10:48:12 UTC
5,16081,2020,11,0.172396,0,Normal,2026-04-04 10:48:12 UTC
5,16081,2020,11,0.172396,0,Normal,2026-04-04 10:48:12 UTC
5,16081,2020,11,0.172396,0,Normal,2026-04-04 10:48:12 UTC
6,16081,2020,11,0.029322,0,Normal,2026-04-04 10:48:12 UTC
6,16081,2020,11,0.029322,0,Normal,2026-04-04 10:48:12 UTC
6,16081,2020,11,0.029322,0,Normal,2026-04-04 10:48:12 UTC
6,16081,2020,11,0.029322,0,Normal,2026-04-04 10:48:12 UTC
7,16081,2020,11,0.157317,0,Normal,2026-04-04 10:48:12 UTC
7,16081,2020,11,0.157317,0,Normal,2026-04-04 10:48:12 UTC
7,16081,2020,11,0.157317,0,Normal,2026-04-04 10:48:12 UTC
7,16081,2020,11,0.157317,0,Normal,2026-04-04 10:48:12 UTC
8,16081,2020,11,0.133843,0,Normal,2026-04-04 10:48:12 UTC
8,16081,2020,11,0.133843,0,Normal,2026-04-04 10:48:12 UTC
8,16081,2020,11,0.133843,0,Normal,2026-04-04 10:48:12 UTC
8,16081,2020,11,0.133843,0,Normal,2026-04-04 10:48:12 UTC
9,16081,2020,11,0.137045,0,Normal,2026-04-04 10:48:12 UTC
9,16081,2020,11,0.137045,0,Normal,2026-04-04 10:48:12 UTC
9,16081,2020,11,0.137045,0,Normal,2026-04-04 10:48:12 UTC
9,16081,2020,11,0.137045,0,Normal,2026-04-04 10:48:12 UTC
10,16081,2020,11,0.123792,0,Normal,2026-04-04 10:48:12 UTC
10,16081,2020,11,0.123792,0,Normal,2026-04-04 10:48:12 UTC
10,16081,2020,11,0.123792,0,Normal,2026-04-04 10:48:12 UTC
10,16081,2020,11,0.123792,0,Normal,2026-04-04 10:48:12 UTC
1,16801,2020,12,0.060123,0,Normal,2026-04-04 10:48:12 UTC
1,16801,2020,12,0.060123,0,Normal,2026-04-04 10:48:12 UTC
1,16801,2020,12,0.060123,0,Normal,2026-04-04 10:48:12 UTC
1,16801,2020,12,0.060123,0,Normal,2026-04-04 10:48:12 UTC
2,16801,2020,12,0.12261,0,Normal,2026-04-04 10:48:12 UTC
2,16801,2020,12,0.12261,0,Normal,2026-04-04 10:48:12 UTC
2,16801,2020,12,0.12261,0,Normal,2026-04-04 10:48:12 UTC
2,16801,2020,12,0.12261,0,Normal,2026-04-04 10:48:12 UTC
3,16801,2020,12,0.117598,0,Normal,2026-04-04 10:48:12 UTC
3,16801,2020,12,0.117598,0,Normal,2026-04-04 10:48:12 UTC
3,16801,2020,12,0.117598,0,Normal,2026-04-04 10:48:12 UTC
3,16801,2020,12,0.117598,0,Normal,2026-04-04 10:48:12 UTC
4,16801,2020,12,0.143773,0,Normal,2026-04-04 10:48:12 UTC
4,16801,2020,12,0.143773,0,Normal,2026-04-04 10:48:12 UTC
4,16801,2020,12,0.143773,0,Normal,2026-04-04 10:48:12 UTC
4,16801,2020,12,0.143773,0,Normal,2026-04-04 10:48:12 UTC
5,16801,2020,12,0.132722,0,Normal,2026-04-04 10:48:12 UTC
5,16801,2020,12,0.132722,0,Normal,2026-04-04 10:48:12 UTC
5,16801,2020,12,0.132722,0,Normal,2026-04-04 10:48:12 UTC
5,16801,2020,12,0.132722,0,Normal,2026-04-04 10:48:12 UTC
6,16801,2020,12,0.126769,0,Normal,2026-04-04 10:48:12 UTC
6,16801,2020,12,0.126769,0,Normal,2026-04-04 10:48:12 UTC
6,16801,2020,12,0.126769,0,Normal,2026-04-04 10:48:12 UTC
6,16801,2020,12,0.126769,0,Normal,2026-04-04 10:48:12 UTC
7,16801,2020,12,-0.008348,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
7,16801,2020,12,-0.008348,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
7,16801,2020,12,-0.008348,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
7,16801,2020,12,-0.008348,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
8,16801,2020,12,-0.044741,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
8,16801,2020,12,-0.044741,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
8,16801,2020,12,-0.044741,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
8,16801,2020,12,-0.044741,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
9,16801,2020,12,0.115102,0,Normal,2026-04-04 10:48:12 UTC
9,16801,2020,12,0.115102,0,Normal,2026-04-04 10:48:12 UTC
9,16801,2020,12,0.115102,0,Normal,2026-04-04 10:48:12 UTC
9,16801,2020,12,0.115102,0,Normal,2026-04-04 10:48:12 UTC
10,16801,2020,12,0.047568,0,Normal,2026-04-04 10:48:12 UTC
10,16801,2020,12,0.047568,0,Normal,2026-04-04 10:48:12 UTC
10,16801,2020,12,0.047568,0,Normal,2026-04-04 10:48:12 UTC
10,16801,2020,12,0.047568,0,Normal,2026-04-04 10:48:12 UTC
1,17545,2021,1,-0.038042,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
1,17545,2021,1,-0.038042,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
1,17545,2021,1,-0.038042,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
1,17545,2021,1,-0.038042,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
2,17545,2021,1,0.137369,0,Normal,2026-04-04 10:48:12 UTC
2,17545,2021,1,0.137369,0,Normal,2026-04-04 10:48:12 UTC
2,17545,2021,1,0.137369,0,Normal,2026-04-04 10:48:12 UTC
3,17545,2021,1,0.134845,0,Normal,2026-04-04 10:48:12 UTC
3,17545,2021,1,0.134845,0,Normal,2026-04-04 10:48:12 UTC
3,17545,2021,1,0.134845,0,Normal,2026-04-04 10:48:12 UTC
3,17545,2021,1,0.134845,0,Normal,2026-04-04 10:48:12 UTC
4,17545,2021,1,0.142478,0,Normal,2026-04-04 10:48:12 UTC
4,17545,2021,1,0.142478,0,Normal,2026-04-04 10:48:12 UTC
4,17545,2021,1,0.142478,0,Normal,2026-04-04 10:48:12 UTC
4,17545,2021,1,0.142478,0,Normal,2026-04-04 10:48:12 UTC
5,17545,2021,1,0.146021,0,Normal,2026-04-04 10:48:12 UTC
5,17545,2021,1,0.146021,0,Normal,2026-04-04 10:48:12 UTC
5,17545,2021,1,0.146021,0,Normal,2026-04-04 10:48:12 UTC
5,17545,2021,1,0.146021,0,Normal,2026-04-04 10:48:12 UTC
6,17545,2021,1,0.158845,0,Normal,2026-04-04 10:48:12 UTC
6,17545,2021,1,0.158845,0,Normal,2026-04-04 10:48:12 UTC
6,17545,2021,1,0.158845,0,Normal,2026-04-04 10:48:12 UTC
6,17545,2021,1,0.158845,0,Normal,2026-04-04 10:48:12 UTC
7,17545,2021,1,4.3e-05,0,Normal,2026-04-04 10:48:12 UTC
7,17545,2021,1,4.3e-05,0,Normal,2026-04-04 10:48:12 UTC
7,17545,2021,1,4.3e-05,0,Normal,2026-04-04 10:48:12 UTC
7,17545,2021,1,4.3e-05,0,Normal,2026-04-04 10:48:12 UTC
8,17545,2021,1,0.120533,0,Normal,2026-04-04 10:48:12 UTC
8,17545,2021,1,0.120533,0,Normal,2026-04-04 10:48:12 UTC
8,17545,2021,1,0.120533,0,Normal,2026-04-04 10:48:12 UTC
8,17545,2021,1,0.120533,0,Normal,2026-04-04 10:48:12 UTC
9,17545,2021,1,-0.014206,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
9,17545,2021,1,-0.014206,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
9,17545,2021,1,-0.014206,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
9,17545,2021,1,-0.014206,1,Alert — abnormal spike,2026-04-04 10:48:12 UTC
10,17545,2021,1,0.10526,0,Normal,2026-04-04 10:48:12 UTC
10,17545,2021,1,0.10526,0,Normal,2026-04-04 10:48:12 UTC
10,17545,2021,1,0.10526,0,Normal,2026-04-04 10:48:12 UTC
10,17545,2021,1,0.10526,0,Normal,2026-04-04 10:48:12 UTC
1,18289,2021,2,0.03782,0,Normal,2026-04-04 10:48:12 UTC
1,18289,2021,2,0.03782,0,Normal,2026-04-04 10:48:12 UTC
1,18289,2021,2,0.03782,0,Normal,2026-04-04 10:48:12 UTC
1,18289,2021,2,0.03782,0,Normal,2026-04-04 10:48:12 UTC
2,18289,2021,2,0.156211,0,Normal,2026-04-04 10:48:12 UTC
2,18289,2021,2,0.156211,0,Normal,2026-04-04 10:48:12 UTC
2,18289,2021,2,0.156211,0,Normal,2026-04-04 10:48:12 UTC
2,18289,2021,2,0.156211,0,Normal,2026-04-04 10:48:12 UTC
3,18289,2021,2,0.044059,0,Normal,2026-04-04 10:48:12 UTC
3,18289,2021,2,0.044059,0,Normal,2026-04-04 10:48:12 UTC
3,18289,2021,2,0.044059,0,Normal,2026-04-04 10:48:12 UTC
3,18289,2021,2,0.044059,0,Normal,2026-04-04 10:48:12 UTC
4,18289,2021,2,0.161131,0,Normal,2026-04-04 10:48:12 UTC
4,18289,2021,2,0.161131,0,Normal,2026-04-04 10:48:12 UTC
4,18289,2021,2,0.161131,0,Normal,2026-04-04 10:48:12 UTC
4,18289,2021,2,0.161131,0,Normal,2026-04-04 10:48:12 UTC
5,18289,2021,2,0.161553,0,Normal,2026-04-04 10:48:12 UTC
5,18289,2021,2,0.161553,0,Normal,2026-04-04 10:48:12 UTC
5,18289,2021,2,0.161553,0,Normal,2026-04-04 10:48:12 UTC
5,18289,2021,2,0.161553,0,Normal,2026-04-04 10:48:12 UTC
6,18289,2021,2,0.158641,0,Normal,2026-04-04 10:48:12 UTC
6,18289,2021,2,0.158641,0,Normal,2026-04-04 10:48:12 UTC
6,18289,2021,2,0.158641,0,Normal,2026-04-04 10:48:12 UTC
6,18289,2021,2,0.158641,0,Normal,2026-04-04 10:48:12 UTC
7,18289,2021,2,0.170174,0,Normal,2026-04-04 10:48:12 UTC
7,18289,2021,2,0.170174,0,Normal,2026-04-04 10:48:12 UTC
7,18289,2021,2,0.170174,0,Normal,2026-04-04 10:48:12 UTC
7,18289,2021,2,0.170174,0,Normal,2026-04-04 10:48:12 UTC
8,18289,2021,2,0.043441,0,Normal,2026-04-04 10:48:12 UTC
8,18289,2021,2,0.043441,0,Normal,2026-04-04 10:48:12 UTC
8,18289,2021,2,0.043441,0,Normal,2026-04-04 10:48:12 UTC
8,18289,2021,2,0.043441,0,Normal,2026-04-04 10:48:12 UTC
9,18289,2021,2,0.149264,0,Normal,2026-04-04 10:48:12 UTC
9,18289,2021,2,0.149264,0,Normal,2026-04-04 10:48:12 UTC
9,18289,2021,2,0.149264,0,Normal,2026-04-04 10:48:12 UTC
9,18289,2021,2,0.149264,0,Normal,2026-04-04 10:48:12 UTC
10,18289,2021,2,0.121146,0,Normal,2026-04-04 10:48:12 UTC
10,18289,2021,2,0.121146,0,Normal,2026-04-04 10:48:12 UTC
10,18289,2021,2,0.121146,0,Normal,2026-04-04 10:48:12 UTC
10,18289,2021,2,0.121146,0,Normal,2026-04-04 10:48:12 UTC
1,18961,2021,3,0.10304,0,Normal,2026-04-04 10:48:12 UTC
1,18961,2021,3,0.10304,0,Normal,2026-04-04 10:48:12 UTC
1,18961,2021,3,0.10304,0,Normal,2026-04-04 10:48:12 UTC
1,18961,2021,3,0.10304,0,Normal,2026-04-04 10:48:12 UTC
2,18961,2021,3,0.143556,0,Normal,2026-04-04 10:48:12 UTC
2,18961,2021,3,0.143556,0,Normal,2026-04-04 10:48:12 UTC
2,18961,2021,3,0.143556,0,Normal,2026-04-04 10:48:12 UTC
2,18961,2021,3,0.143556,0,Normal,2026-04-04 10:48:12 UTC
3,18961,2021,3,0.159694,0,Normal,2026-04-04 10:48:12 UTC
3,18961,2021,3,0.159694,0,Normal,2026-04-04 10:48:12 UTC
3,18961,2021,3,0.159694,0,Normal,2026-04-04 10:48:12 UTC
3,18961,2021,3,0.159694,0,Normal,2026-04-04 10:48:12 UTC
4,18961,2021,3,0.173147,0,Normal,2026-04-04 10:48:12 UTC
4,18961,2021,3,0.173147,0,Normal,2026-04-04 10:48:12 UTC
4,18961,2021,3,0.173147,0,Normal,2026-04-04 10:48:12 UTC
4,18961,2021,3,0.173147,0,Normal,2026-04-04 10:48:12 UTC
5,18961,2021,3,0.185187,0,Normal,2026-04-04 10:48:12 UTC
5,18961,2021,3,0.185187,0,Normal,2026-04-04 10:48:12 UTC
5,18961,2021,3,0.185187,0,Normal,2026-04-04 10:48:12 UTC
5,18961,2021,3,0.185187,0,Normal,2026-04-04 10:48:12 UTC
6,18961,2021,3,0.192773,0,Normal,2026-04-04 10:48:12 UTC
6,18961,2021,3,0.192773,0,Normal,2026-04-04 10:48:12 UTC
6,18961,2021,3,0.192773,0,Normal,2026-04-04 10:48:12 UTC
7,18961,2021,3,0.191439,0,Normal,2026-04-04 10:48:12 UTC
7,18961,2021,3,0.191439,0,Normal,2026-04-04 10:48:12 UTC
7,18961,2021,3,0.191439,0,Normal,2026-04-04 10:48:12 UTC
7,18961,2021,3,0.191439,0,Normal,2026-04-04 10:48:12 UTC
8,18961,2021,3,0.182321,0,Normal,2026-04-04 10:48:12 UTC
8,18961,2021,3,0.182321,0,Normal,2026-04-04 10:48:12 UTC
8,18961,2021,3,0.182321,0,Normal,2026-04-04 10:48:12 UTC
8,18961,2021,3,0.182321,0,Normal,2026-04-04 10:48:12 UTC
9,18961,2021,3,0.136997,0,Normal,2026-04-04 10:48:12 UTC
9,18961,2021,3,0.136997,0,Normal,2026-04-04 10:48:12 UTC
9,18961,2021,3,0.136997,0,Normal,2026-04-04 10:48:12 UTC
9,18961,2021,3,0.136997,0,Normal,2026-04-04 10:48:12 UTC
10,18961,2021,3,0.15336,0,Normal,2026-04-04 10:48:12 UTC
10,18961,2021,3,0.15336,0,Normal,2026-04-04 10:48:12 UTC
10,18961,2021,3,0.15336,0,Normal,2026-04-04 10:48:12 UTC
10,18961,2021,3,0.15336,0,Normal,2026-04-04 10:48:12 UTC
1,19705,2021,4,0.115414,0,Normal,2026-04-04 10:48:12 UTC
1,19705,2021,4,0.115414,0,Normal,2026-04-04 10:48:12 UTC
1,19705,2021,4,0.115414,0,Normal,2026-04-04 10:48:12 UTC
1,19705,2021,4,0.115414,0,Normal,2026-04-04 10:48:12 UTC
2,19705,2021,4,0.119791,0,Normal,2026-04-04 10:48:12 UTC
2,19705,2021,4,0.119791,0,Normal,2026-04-04 10:48:12 UTC
2,19705,2021,4,0.119791,0,Normal,2026-04-04 10:48:12 UTC
2,19705,2021,4,0.119791,0,Normal,2026-04-04 10:48:12 UTC
3,19705,2021,4,0.175849,0,Normal,2026-04-04 10:48:12 UTC
