ds,zone_sk,congestion_forecast,congestion_lower,congestion_upper
2020-10-02,3,1.6207,0.3651,2.9134
2020-10-03,3,1.7188,0.4705,3.0352
2020-10-04,3,1.901,0.6117,3.0656
2020-10-05,3,1.7057,0.4519,2.8982
2020-10-06,3,1.7831,0.5135,3.0556
2020-10-07,3,1.9209,0.6234,3.2942
2020-10-08,3,1.6602,0.3205,2.8654
2020-10-09,3,1.7075,0.4075,2.8885
2020-10-10,3,1.8359,0.6126,2.9942
2020-10-11,3,2.0421,0.7571,3.3345
2020-10-12,3,1.8642,0.6979,3.2069
2020-11-01,3,2.2603,1.0743,3.5848
2020-11-02,3,1.7939,0.4924,2.9387
2020-11-03,3,1.8546,0.5528,3.1338
2020-11-04,3,1.9759,0.7255,3.191
2020-11-05,3,1.7002,0.4858,3.0096
2020-11-06,3,1.7351,0.4553,2.998
2020-11-07,3,1.8546,0.6544,3.1955
2020-11-08,3,2.0564,0.8569,3.2438
2020-11-09,3,1.8791,0.5893,3.0756
2020-11-10,3,1.9735,0.6381,3.2393
2020-12-01,3,2.4775,1.2733,3.7474
2020-12-02,3,2.5805,1.3384,3.8408
2020-12-03,3,2.2789,1.025,3.4982
2020-12-04,3,2.2806,1.0407,3.4799
2020-12-05,3,2.3605,1.0309,3.6123
2020-12-06,3,2.5167,1.2036,3.7192
2020-12-07,3,2.2888,0.9554,3.5169
2021-01-01,3,1.1348,0.0,2.3992
2021-01-02,3,1.7601,0.4261,3.1005
2021-01-03,3,1.8938,0.6147,3.1335
2021-01-04,3,1.6419,0.3077,2.8445
2021-01-05,3,1.6559,0.5073,2.9279
2021-01-06,3,1.725,0.4258,2.9791
2021-01-07,3,1.392,0.1582,2.683
2021-01-08,3,1.3652,0.0627,2.6013
2021-01-09,3,1.4194,0.2111,2.7044
2021-01-10,3,1.553,0.3172,2.779
2021-01-11,3,1.306,0.0439,2.493
2021-01-12,3,1.3298,0.1118,2.5335
2021-01-13,3,1.414,0.135,2.6877
2021-01-14,3,1.1012,0.0,2.3076
2021-01-15,3,1.0994,0.0,2.2863
2021-01-16,3,1.1833,0.0,2.3962
2021-01-17,3,1.351,0.1243,2.5725
2021-01-18,3,1.1418,0.0,2.3374
2021-01-19,3,1.2067,0.0,2.4438
2021-01-20,3,1.3346,0.1012,2.5925
2021-01-21,3,1.0674,0.0,2.3146
2021-01-22,3,1.1125,0.0,2.4254
2021-02-01,3,1.6968,0.5031,2.9404
2021-02-02,3,1.8258,0.5555,3.0724
2021-02-03,3,2.0108,0.7715,3.2507
2021-02-04,3,1.7934,0.5461,3.0508
2021-02-05,3,1.8805,0.6543,3.1784
2021-02-06,3,2.0457,0.803,3.3348
2021-02-07,3,2.2864,0.9689,3.5815
2021-02-08,3,2.141,0.8538,3.4054
2021-02-09,3,2.2603,1.0071,3.4386
2021-02-10,3,2.4326,1.2317,3.6588
2021-03-01,3,2.5905,1.3105,3.8041
2021-03-02,3,2.6348,1.407,3.8663
2021-03-03,3,2.7314,1.5572,4.0479
2021-03-04,3,2.4225,1.2086,3.6776
2021-03-05,3,2.4157,1.2257,3.665
2021-03-06,3,2.4854,1.2022,3.6578
2021-03-07,3,2.6295,1.3065,3.8589
2021-03-08,3,2.3874,1.197,3.6895
2021-03-09,3,2.4105,1.1877,3.5498
2021-03-10,3,2.4878,1.3135,3.7209
2021-03-11,3,2.162,0.7863,3.424
2021-03-12,3,2.1411,0.8935,3.3533
2021-03-13,3,2.2,0.9394,3.3933
2021-03-14,3,2.3369,1.0583,3.5399
2021-03-15,3,2.0917,0.919,3.304
2021-04-01,3,2.1155,0.8359,3.4538
2021-04-02,3,2.2058,0.9101,3.4082
2021-04-03,3,2.38,1.2361,3.6124
2021-04-04,3,2.6348,1.3875,3.8084
2021-04-05,3,3.302,1.9799,4.5824
2021-04-06,3,2.6503,1.3546,3.9406
2021-04-07,3,2.8484,1.5912,4.1275
2021-04-08,3,2.6434,1.3976,3.9404
2021-04-09,3,2.7417,1.4078,3.9538
2021-04-10,3,2.9164,1.6021,4.2338
2021-04-11,3,3.1641,1.9585,4.4896
2021-05-01,3,2.7964,1.5427,4.06
2021-05-02,3,3.0594,1.7868,4.3529
2021-05-03,3,2.8133,1.5868,4.1317
2021-05-04,3,2.8375,1.5219,4.0186
2021-05-05,3,2.9212,1.7219,4.0763
2021-05-06,3,2.6071,1.3636,3.8335
2021-05-07,3,2.6031,1.2618,3.9138
2021-05-08,3,1.9979,0.7817,3.1999
2021-05-09,3,2.8467,1.6304,4.1798
2021-05-10,3,2.6313,1.3724,3.8573
2021-05-11,3,2.6881,1.4849,4.0294
2021-05-12,3,2.8058,1.5845,4.0627
2021-05-13,3,3.0,1.7083,4.2325
2021-05-14,3,2.5559,1.2512,3.8713
2021-05-15,3,2.6691,1.4641,4.0425
2021-05-16,3,2.8625,1.547,4.0497
2021-06-01,3,2.8313,1.6027,4.1177
2021-06-02,3,2.9277,1.7413,4.1947
2021-06-03,3,2.6181,1.3558,3.934
2021-06-04,3,2.6102,1.3792,3.8071
2021-06-05,3,2.6785,1.428,3.8773
2021-06-06,3,2.8209,1.6426,4.0856
2021-06-07,3,2.5764,1.33,3.8153
2021-07-01,3,1.7161,0.4715,2.9752
2021-07-02,3,1.7473,0.5211,3.0125
2021-07-03,3,1.8627,0.6325,3.2365
2021-07-04,3,2.0602,0.7582,3.3254
2021-07-05,3,1.8786,0.5974,3.1679
2021-07-06,3,1.9689,0.7435,3.2913
2021-07-07,3,2.1195,0.9994,3.2617
2021-07-08,3,1.8724,0.6411,3.0805
2021-07-09,3,1.9348,0.6245,3.1666
2021-08-01,3,2.9274,1.6162,4.1441
2021-08-02,3,2.693,1.4277,3.9386
2021-08-03,3,2.7204,1.4251,4.022
2021-08-04,3,2.799,1.5885,4.1328
2021-08-05,3,2.4719,1.1465,3.6959
2021-08-06,3,2.447,1.1502,3.686
2021-08-07,3,2.5,1.3101,3.8156
2021-08-08,3,2.6295,1.3353,3.8488
2021-08-09,3,2.3758,1.2163,3.6287
2021-08-10,3,2.391,1.1402,3.5954
2021-08-11,3,2.4648,1.1255,3.6994
2021-08-12,3,2.1405,0.8264,3.3457
2021-09-01,3,2.9568,1.6394,4.2379
2021-09-02,3,2.7278,1.4839,3.977
2021-09-03,3,2.7984,1.4932,4.1034
2021-09-04,3,2.9418,1.735,4.1867
2021-09-05,3,3.1545,1.9716,4.4805
2021-09-06,3,2.9748,1.6768,4.1486
2021-09-07,3,3.0529,1.8137,4.1669
2021-09-08,3,3.1771,1.8821,4.4852
2021-09-09,3,2.8892,1.6366,4.1258
2021-09-10,3,2.8965,1.6141,4.1613
2021-09-11,3,2.9735,1.7171,4.1476
2021-09-12,3,3.1181,1.9321,4.4336
2021-09-13,3,2.87,1.5256,4.1624
2021-09-14,3,2.8809,1.6481,4.126
2021-09-15,3,2.9402,1.7046,4.1202
2021-09-16,3,2.5913,1.3643,3.8612
2021-09-17,3,2.5426,1.3001,3.7213
2021-09-18,3,2.5697,1.1707,3.8442
2021-09-19,3,2.6715,1.47,3.965
2021-09-20,3,2.3885,1.1477,3.6402
2021-09-21,3,2.3729,1.0882,3.6963
2021-10-01,3,1.6957,0.4969,2.879
2021-10-02,3,1.7837,0.5476,3.0366
2021-10-03,3,1.9564,0.6609,3.2948
2021-12-01,3,2.6067,1.2427,3.8239
2021-12-02,3,2.3076,0.9666,3.4581
2021-12-03,3,2.3112,1.1035,3.5567
2021-12-04,3,2.3922,1.2175,3.772
2021-12-05,3,2.5488,1.2511,3.7517
2021-12-06,3,2.3207,1.162,3.576
2021-12-07,3,2.3593,1.1377,3.6751
2021-12-08,3,2.4538,1.2233,3.5795
2021-12-09,3,2.1468,0.9145,3.405
2021-12-10,3,2.1461,0.8614,3.3828
2021-12-11,3,2.2262,0.9291,3.4722
2021-12-12,3,2.3851,1.0692,3.5869
2021-12-13,3,2.1618,0.9794,3.5325
2022-01-01,3,1.2271,0.0,2.5104
2022-01-02,3,1.9294,0.6631,3.1992
2022-01-03,3,1.6793,0.4093,2.8667
2022-01-04,3,1.6943,0.4173,2.9371
2022-01-05,3,1.7637,0.4947,3.0401
2022-01-06,3,1.4301,0.0893,2.8047
2022-01-07,3,1.4018,0.1964,2.6061
2022-01-08,3,1.4535,0.1331,2.6983
2022-01-09,3,1.5838,0.4675,2.8889
2022-01-10,3,1.3324,0.0847,2.6379
2022-01-11,3,1.351,0.1063,2.6096
2022-01-12,3,1.429,0.1717,2.7573
2022-01-13,3,1.1092,0.0,2.3433
2022-01-14,3,1.0997,0.0,2.4152
2022-01-15,3,1.1754,0.0,2.3485
2022-02-01,3,1.6979,0.3353,2.9972
2022-02-02,3,1.8818,0.6006,3.217
2022-02-03,3,1.6641,0.403,2.9728
2022-02-04,3,1.7515,0.4979,3.0196
2022-02-05,3,1.9178,0.7053,3.1053
2022-02-06,3,2.1599,0.9203,3.3994
2022-02-07,3,2.0166,0.7717,3.3645
2022-02-08,3,2.1383,0.8982,3.2796
2022-02-09,3,2.3134,1.0646,3.6
2022-02-10,3,2.0836,0.8383,3.3783
2022-02-11,3,2.1563,0.9914,3.4337
2022-02-12,3,2.3053,1.1204,3.5495
2022-02-13,3,2.5283,1.3105,3.8151
2022-03-01,3,2.5893,1.3308,3.8591
2022-03-02,3,2.6896,1.3913,3.9729
2022-04-01,3,2.0281,0.771,3.2527
2022-04-02,3,2.196,0.9519,3.5364
2022-04-03,3,2.4457,1.245,3.7538
2022-04-04,3,2.3153,0.993,3.6175
2022-04-05,3,2.4548,1.233,3.7018
2022-04-06,3,2.6517,1.4152,3.9828
2022-04-07,3,2.447,1.2397,3.7264
2022-04-08,3,2.5471,1.3202,3.7046
2022-04-09,3,2.7249,1.3973,3.9018
2022-04-10,3,2.9769,1.6716,4.2772
2022-04-11,3,2.8414,1.513,4.0993
2022-04-12,3,2.968,1.6994,4.2179
2022-04-13,3,3.1447,1.9656,4.43
2022-05-01,3,2.8688,1.7144,4.1016
2022-05-02,3,2.7469,1.515,4.0051
2022-05-03,3,2.7667,1.5883,4.0078
2022-05-04,3,2.8452,1.6419,4.1498
2022-05-05,3,2.5252,1.2426,3.7581
2022-05-06,3,2.5147,1.3493,3.7629
2022-05-07,3,2.5883,1.216,3.8012
2022-06-01,3,2.8117,1.5489,4.059
2022-06-02,3,2.5064,1.2371,3.771
2022-06-03,3,2.5025,1.2241,3.858
2022-06-04,3,2.5743,1.412,3.8718
2022-06-05,3,2.7199,1.5168,3.9873
2022-07-01,3,1.5843,0.4044,2.8421
2022-07-02,3,1.6938,0.4082,2.9902
2022-07-03,3,1.8851,0.5903,3.1432
2022-07-04,3,1.6976,0.4077,2.9058
2022-07-05,3,1.7819,0.4781,2.9804
2022-07-06,3,1.9268,0.6887,3.258
2022-08-01,3,2.5706,1.3016,3.6812
2022-08-02,3,2.6048,1.4326,3.8569
2022-08-03,3,2.6892,1.4093,3.8523
2022-08-04,3,2.3668,0.9917,3.6625
2022-08-05,3,2.3458,1.1228,3.5915
2022-08-06,3,2.4012,1.1526,3.6915
2022-08-07,3,2.5319,1.3306,3.8366
2022-08-08,3,2.2779,0.9421,3.539
2022-08-09,3,2.2913,0.9596,3.5605
2022-08-10,3,2.362,1.081,3.6099
2022-08-11,3,2.0331,0.7225,3.2695
2022-08-12,3,2.0133,0.753,3.2646
2022-09-01,3,2.5009,1.1849,3.7474
2022-09-02,3,2.5787,1.2959,3.8661
2022-09-03,3,2.7306,1.5047,3.8834
2022-10-01,3,1.6455,0.4392,2.9125
2022-10-02,3,1.8089,0.5632,3.0192
2022-10-03,3,1.5963,0.3873,2.9114
2022-10-04,3,1.658,0.3983,2.8513
2022-10-05,3,1.7821,0.5398,3.0376
2022-10-06,3,1.5101,0.3284,2.6914
2022-10-07,3,1.5484,0.2357,2.8853
2022-10-08,3,1.6704,0.3989,2.9364
2022-10-09,3,1.8727,0.686,3.0793
2022-10-10,3,1.6933,0.5766,3.0649
2022-11-01,3,2.0014,0.7209,3.2821
2022-11-02,3,1.8554,0.5995,3.043
2022-11-03,3,1.5671,0.2995,2.8238
2022-11-04,3,1.5887,0.2935,2.8189
2022-11-05,3,1.6948,0.388,2.8602
2022-11-06,3,1.8832,0.6505,3.073
2022-11-07,3,1.6931,0.4157,2.9074
2022-12-01,3,2.1733,1.0243,3.4806
2022-12-02,3,2.1806,1.0087,3.458
2022-12-03,3,2.2645,0.9741,3.4336
2022-12-04,3,2.4233,1.1783,3.5551
2022-12-05,3,2.1967,0.9218,3.3991
2022-12-06,3,2.2361,1.0074,3.4707
2022-12-07,3,2.3308,1.0383,3.5218
2022-12-08,3,2.0234,0.7531,3.3822
2022-12-09,3,2.0217,0.7317,3.2357
2022-12-10,3,2.1005,0.8569,3.3948
2022-12-11,3,2.2577,0.9468,3.5235
2022-12-12,3,2.0325,0.8114,3.2663
2022-12-13,3,2.0762,0.8047,3.2705
2022-12-14,3,2.1773,0.9489,3.3282
2022-12-15,3,1.878,0.6857,3.1816
2022-12-16,3,1.8857,0.63,3.1506
2022-12-17,3,1.9741,0.625,3.214
2022-12-18,3,2.1408,0.8943,3.4088
2022-12-19,3,1.9244,0.6718,3.2137
2022-12-20,3,1.9755,0.7151,3.3058
2022-12-21,3,2.0822,0.8092,3.322
2022-12-22,3,1.7862,0.5042,3.0329
2022-12-23,3,1.7944,0.5167,3.114
2022-12-24,3,1.8806,0.6638,3.1353
2022-12-25,3,2.0419,0.8451,3.3416
2022-12-26,3,1.8171,0.599,3.115
2022-12-27,3,1.8567,0.6025,3.1045
2022-12-28,3,1.9492,0.6897,3.1833
2022-12-29,3,1.6364,0.4163,2.8634
2022-12-30,3,1.6257,0.3542,2.8457
2022-12-31,3,1.6913,0.323,2.9817
2023-01-01,3,1.2646,0.0,2.6155
2023-01-02,3,1.5841,0.2904,2.862
2023-01-03,3,1.6018,0.421,2.8085
2023-01-04,3,1.6732,0.4524,2.9309
2019-01-01,4,2.1729,1.0893,3.2615
2019-01-02,4,2.0716,0.9713,3.1344
2019-01-03,4,2.1603,0.9841,3.2894
2019-01-04,4,2.2242,1.1581,3.3119
2019-01-05,4,2.1072,0.9249,3.1791
2019-01-06,4,2.4113,1.3085,3.4897
2019-01-07,4,2.3007,1.0919,3.5198
2019-01-08,4,2.3434,1.2661,3.4642
2019-02-01,4,2.4405,1.2689,3.512
2019-02-02,4,2.2637,1.2304,3.371
2019-02-03,4,2.5044,1.3169,3.6387
2019-02-04,4,2.3276,1.1715,3.3907
2019-02-05,4,2.302,1.1178,3.4542
2019-02-06,4,2.1149,1.0136,3.2056
2019-02-07,4,2.137,1.0165,3.2949
2019-02-08,4,2.1348,0.9814,3.2122
2019-02-09,4,1.9529,0.7869,3.0791
2019-02-10,4,2.1942,1.1461,3.3493
2019-03-01,4,2.3936,1.2576,3.5231
2019-03-02,4,2.3145,1.1945,3.4701
2019-03-03,4,2.6536,1.5196,3.8378
2019-03-04,4,2.5742,1.4331,3.7402
2019-03-05,4,2.6429,1.5814,3.7832
2019-03-06,4,2.5454,1.4803,3.6698
2019-03-07,4,2.6506,1.4997,3.803
2019-04-01,4,1.9056,0.7645,3.0338
2019-04-02,4,1.9275,0.876,3.0011
2019-04-03,4,1.7985,0.665,2.9326
2019-04-04,4,1.8881,0.715,2.8974
2019-05-01,4,2.2284,1.081,3.4291
2019-05-02,4,2.7884,1.6131,3.9416
2019-05-03,4,2.7873,1.6657,3.9404
2019-05-04,4,2.6019,1.4259,3.7729
2019-05-05,4,2.8349,1.7454,3.9169
2019-05-06,4,2.6515,1.4875,3.784
2019-05-07,4,2.6206,1.508,3.7103
2019-05-08,4,1.9397,0.8153,3.0076
2019-05-09,4,2.4491,1.2512,3.527
2019-05-10,4,2.4452,1.3368,3.5341
2019-05-11,4,2.2624,1.0919,3.3934
2019-05-12,4,2.5032,1.3671,3.5362
2019-05-13,4,2.3323,1.2043,3.4929
2019-05-14,4,2.318,1.1925,3.4536
2019-06-01,4,2.1376,1.0076,3.2817
2019-06-02,4,2.4375,1.3542,3.539
2019-06-03,4,2.3226,1.207,3.3743
2019-06-04,4,2.3608,1.2308,3.44
2019-06-05,4,2.2385,1.118,3.4248
2019-07-01,4,2.5372,1.4843,3.5947
2019-07-02,4,2.543,1.4037,3.709
2019-07-03,4,2.3877,1.2883,3.4801
2019-07-04,4,2.4414,1.2555,3.5448
2019-07-05,4,2.4702,1.2997,3.5189
2019-07-06,4,2.3182,1.2381,3.4595
2019-07-07,4,2.5879,1.5493,3.7859
2019-07-08,4,2.4439,1.2947,3.6127
2019-07-09,4,2.4548,1.2702,3.5672
2019-07-10,4,2.3074,1.1848,3.4809
2019-08-01,4,2.822,1.7112,3.9427
2019-08-02,4,2.8754,1.7632,4.0417
2019-08-03,4,2.7424,1.6807,3.8326
2019-08-04,4,3.0246,1.8377,4.2326
2019-09-01,4,2.3087,1.2473,3.3651
2019-09-02,4,2.1829,1.0129,3.2849
2019-09-03,4,2.212,1.0626,3.3862
2019-09-04,4,2.0823,1.0055,3.1878
2019-09-05,4,2.163,1.0682,3.3659
2019-09-06,4,2.2191,1.0537,3.2876
2019-09-07,4,2.0941,0.9469,3.2428
2019-09-08,4,2.3894,1.311,3.5107
2019-09-09,4,2.269,1.2288,3.3738
2019-10-01,4,2.4804,1.3655,3.6317
2019-10-02,4,2.3662,1.2325,3.5273
2019-10-03,4,2.464,1.3519,3.5435
2019-10-04,4,2.5387,1.3834,3.6532
2019-10-05,4,2.434,1.3434,3.6061
2019-10-06,4,2.7514,1.5704,3.8545
2019-10-07,4,2.6547,1.5247,3.8565
2019-10-08,4,2.7113,1.5714,3.9218
2019-10-09,4,2.6074,1.466,3.6905
2019-10-10,4,2.712,1.4757,3.9047
2019-10-11,4,2.7902,1.5858,3.9749
2019-10-12,4,2.6852,1.592,3.8438
2019-10-13,4,2.9983,1.8375,4.1421
2019-11-01,4,1.4629,0.3189,2.6153
2019-11-02,4,2.5361,1.4192,3.6611
2019-11-03,4,2.7841,1.6002,3.8705
2019-11-04,4,2.6178,1.5581,3.6937
2019-11-05,4,2.6053,1.5295,3.7729
2019-11-06,4,2.4337,1.3883,3.5585
2019-11-07,4,2.473,1.3696,3.5722
2019-11-08,4,2.4888,1.3326,3.6012
2019-11-09,4,2.3252,1.1363,3.4339
2019-11-10,4,2.5841,1.4759,3.7537
2019-11-11,4,1.206,0.1517,2.2592
2019-11-12,4,2.4301,1.2159,3.5574
2019-11-13,4,2.2716,1.1509,3.3577
2019-12-01,4,2.2463,1.1342,3.3662
2019-12-02,4,2.0917,0.9991,3.1773
2019-12-03,4,2.0898,0.9713,3.1849
2019-12-04,4,1.9274,0.7798,3.0598
2019-12-05,4,1.9748,0.8942,3.1459
2019-12-06,4,1.9976,0.9071,3.1653
2019-12-07,4,1.84,0.7654,3.0309
2019-12-08,4,2.1043,0.9822,3.2145
2019-12-09,4,1.9549,0.878,3.052
2019-12-10,4,1.96,0.8117,3.1036
2019-12-11,4,1.8065,0.6189,2.8356
2019-12-12,4,1.8644,0.7475,2.9578
2019-12-13,4,1.8991,0.7484,3.0006
2019-12-14,4,1.7547,0.547,2.8828
2019-12-15,4,2.0331,0.9233,3.1874
2019-12-16,4,1.8986,0.7369,3.1161
2019-12-17,4,1.9192,0.7616,3.0231
2019-12-18,4,1.7813,0.5394,2.9045
2019-12-19,4,1.8547,0.6867,3.0203
2020-01-01,4,1.9554,0.8018,3.0884
2020-01-02,4,2.0633,0.9282,3.1342
2020-01-03,4,2.1265,0.9836,3.2594
2020-01-04,4,2.0089,0.9729,3.1773
2020-01-05,4,2.3125,1.2133,3.4286
2020-01-06,4,2.2015,1.1098,3.3519
2020-01-07,4,2.2439,1.1275,3.3323
2020-01-08,4,2.1261,0.9072,3.265
2020-01-09,4,2.218,1.0685,3.4143
2020-01-10,4,2.2849,1.2138,3.3944
2020-01-11,4,2.1707,1.045,3.3586
2020-02-01,4,2.2469,1.0832,3.2996
2020-02-02,4,2.4917,1.2954,3.6517
2020-02-03,4,2.3181,1.1207,3.4934
2020-02-04,4,2.2949,1.176,3.4236
2020-02-05,4,2.1093,0.9462,3.3529
2020-02-06,4,2.1318,1.0008,3.2535
2020-02-07,4,2.1295,1.0292,3.25
2020-02-08,4,1.9463,0.7738,3.0867
2020-03-01,4,2.5397,1.4308,3.6412
2020-03-02,4,2.4652,1.3133,3.6229
2020-03-03,4,2.5404,1.423,3.6156
2020-03-04,4,2.4506,1.4246,3.7059
2020-03-05,4,2.5647,1.4566,3.7244
2020-03-06,4,2.6471,1.423,3.6834
2020-03-07,4,2.5409,1.4045,3.6406
2020-03-08,4,2.8473,1.6922,3.9112
2020-03-09,4,2.7299,1.6613,3.7591
2020-03-10,4,2.7565,1.5985,3.8901
2020-03-11,4,2.6134,1.5261,3.7453
2020-03-12,4,2.6709,1.4809,3.7838
2020-03-13,4,2.6943,1.5044,3.7838
2020-03-14,4,2.5279,1.3716,3.6425
2020-03-15,4,2.774,1.6402,3.961
2020-04-01,4,1.7801,0.6292,2.9602
2020-04-02,4,1.8592,0.7281,2.998
2020-04-03,4,1.9226,0.7862,3.0734
2020-04-04,4,1.8138,0.6819,2.9887
2020-04-05,4,2.1343,1.0304,3.2625
2020-04-06,4,2.0476,0.9722,3.147
2020-04-07,4,2.121,0.975,3.1877
2020-05-01,4,2.3457,1.2072,3.4741
2020-05-02,4,2.6973,1.5892,3.829
2020-05-03,4,2.9344,1.7426,4.0367
2020-05-04,4,2.754,1.637,3.9494
2020-05-05,4,2.725,1.6461,3.884
2020-05-06,4,2.5349,1.3692,3.6193
2020-05-07,4,2.5543,1.5125,3.6796
2020-05-08,4,2.0595,0.8505,3.1739
2020-05-09,4,2.3649,1.2444,3.5211
2020-05-10,4,2.6033,1.4183,3.6424
2020-05-11,4,2.4294,1.2766,3.5107
2020-05-12,4,2.4118,1.2544,3.4723
2020-06-01,4,3.0426,1.9378,4.1392
2020-06-02,4,2.417,1.2763,3.519
2020-06-03,4,2.2958,1.1586,3.4079
2020-06-04,4,2.3841,1.2925,3.4479
2020-06-05,4,2.4471,1.3445,3.5272
2020-06-06,4,2.3286,1.1922,3.5263
2020-06-07,4,2.6304,1.4987,3.742
2020-06-08,4,2.5169,1.3768,3.6999
2020-06-09,4,2.5558,1.3374,3.6915
2020-06-10,4,2.4336,1.2652,3.505
2020-06-11,4,2.5202,1.2862,3.5832
2020-06-12,4,2.5808,1.4686,3.785
2020-06-13,4,2.4592,1.3674,3.5205
2020-06-14,4,2.7572,1.6035,3.9076
2020-06-15,4,2.6389,1.4677,3.8009
2020-07-01,4,2.5242,1.4223,3.7003
2020-07-02,4,2.5796,1.3935,3.6995
2020-07-03,4,2.6094,1.5178,3.762
2020-07-04,4,2.458,1.2841,3.6764
2020-07-05,4,2.7276,1.5855,3.8576
2020-07-06,4,2.5832,1.5182,3.6578
2020-07-07,4,2.5929,1.5034,3.7437
2020-07-08,4,2.444,1.2929,3.605
2020-07-09,4,2.5066,1.3245,3.724
2020-07-10,4,2.5466,1.3508,3.7523
2020-07-11,4,2.4081,1.2632,3.6009
2020-07-12,4,2.6933,1.5072,3.7901
2020-07-13,4,2.5669,1.3584,3.6676
2020-07-14,4,1.0142,0.0,2.1357
2020-07-15,4,2.4696,1.3886,3.6688
2020-07-16,4,2.5552,1.4516,3.7072
2020-07-17,4,2.6189,1.4865,3.7414
2020-07-18,4,2.5043,1.398,3.5398
2020-07-19,4,2.8132,1.7174,3.9283
2020-07-20,4,2.7093,1.604,3.86
2020-07-21,4,2.7603,1.631,3.9285
2020-07-22,4,2.6521,1.5961,3.7489
2020-07-23,4,2.754,1.6406,3.8012
2020-07-24,4,2.8309,1.7921,3.9613
2020-09-01,4,2.4034,1.2421,3.5674
2020-09-02,4,2.2728,1.0847,3.4835
2020-09-03,4,2.3532,1.2069,3.4713
2020-09-04,4,2.4097,1.2036,3.5155
2020-09-05,4,2.2842,1.0973,3.3834
2020-10-01,4,2.6311,1.501,3.7968
2020-10-02,4,2.7028,1.5219,3.8375
2020-10-03,4,2.5954,1.5149,3.7898
2020-10-04,4,2.9106,1.8121,3.9804
2020-10-05,4,2.8124,1.5869,3.9248
2020-10-06,4,2.8681,1.6794,3.9881
2020-10-07,4,2.7639,1.5985,3.7824
2020-10-08,4,2.8691,1.5933,4.0201
2020-10-09,4,2.9485,1.797,4.0438
2020-11-01,4,1.7804,0.6206,2.8603
2020-11-02,4,2.859,1.7889,3.9844
2020-11-03,4,2.845,1.6795,3.9615
2020-11-04,4,2.6705,1.4839,3.7095
2020-11-05,4,2.7066,1.5321,3.8739
2020-11-06,4,2.719,1.5312,3.846
2020-11-07,4,2.5518,1.5607,3.6563
2020-12-01,4,2.2845,1.101,3.4615
2020-12-02,4,2.1208,0.9239,3.1645
2020-12-03,4,2.1665,1.0283,3.3372
2020-12-04,4,2.1872,1.0654,3.2819
2020-12-05,4,2.0273,0.8948,3.1582
2020-12-06,4,2.2888,1.1153,3.4438
2020-12-07,4,2.1364,0.9365,3.2471
2021-01-01,4,2.2141,1.1194,3.2583
2021-01-02,4,2.1145,1.0302,3.3392
2021-01-03,4,2.4161,1.335,3.5336
2021-01-04,4,2.303,1.1842,3.4295
2021-01-05,4,2.3432,1.1697,3.4783
2021-02-01,4,2.4559,1.3495,3.6767
2021-02-02,4,2.4344,1.3115,3.6177
2021-03-01,4,2.4238,1.2561,3.6753
2021-03-02,4,2.5006,1.3467,3.5535
2021-03-03,4,2.414,1.2713,3.5299
2021-03-04,4,2.5326,1.4645,3.6928
2021-03-05,4,2.6207,1.5436,3.7546
2021-03-06,4,2.5214,1.4298,3.6417
2021-03-07,4,2.8354,1.7211,3.8788
2021-03-08,4,2.7266,1.5461,3.8599
2021-04-01,4,1.8049,0.6551,2.8737
2021-04-02,4,1.8532,0.7187,3.0186
2021-04-03,4,1.7298,0.5317,2.7891
2021-04-04,4,2.0362,0.7853,3.1631
2021-04-05,4,2.985,1.8665,4.1559
2021-04-06,4,1.9975,0.9125,3.1485
2021-04-07,4,1.9055,0.8597,3.0648
2021-04-08,4,2.0292,0.8905,3.1743
2021-04-09,4,2.133,1.0256,3.2903
2021-04-10,4,2.0598,0.9294,3.2368
2021-04-11,4,2.41,1.2241,3.5351
2021-04-12,4,2.3469,1.1327,3.4787
2021-05-01,4,2.0839,1.0016,3.1594
2021-05-02,4,2.854,1.747,3.9547
2021-05-03,4,2.6735,1.4517,3.7946
2021-05-04,4,2.6434,1.59,3.6819
2021-05-05,4,2.451,1.3259,3.5425
2021-05-06,4,2.4671,1.2616,3.5776
2021-05-07,4,2.458,1.3068,3.5315
2021-06-01,4,2.1651,1.039,3.2956
2021-06-02,4,2.0405,0.9131,3.0876
2021-07-01,4,2.2768,1.2152,3.3557
2021-07-02,4,2.3039,1.2028,3.3719
2021-07-03,4,2.1493,1.0128,3.2964
2021-07-04,4,2.4152,1.3226,3.5386
2021-07-05,4,2.2665,1.1488,3.4156
2021-08-01,4,2.7615,1.6862,3.9013
2021-08-02,4,2.6347,1.5088,3.779
2021-08-03,4,2.6555,1.5842,3.7053
2021-08-04,4,2.5104,1.3217,3.6548
2021-08-05,4,2.5692,1.4666,3.7909
2021-09-01,4,1.7525,0.6378,2.8268
2021-09-02,4,1.8276,0.7339,2.9542
2021-09-03,4,1.8793,0.7443,2.9732
2021-09-04,4,1.751,0.6185,2.8602
2021-09-05,4,2.0442,0.9645,3.18
2021-09-06,4,1.9228,0.7463,3.083
2021-09-07,4,1.9541,0.8199,3.0958
2021-09-08,4,1.8245,0.7652,2.9528
2021-10-01,4,2.108,0.997,3.2272
2021-10-02,4,1.9974,0.8592,3.0294
2021-10-03,4,2.3098,1.1681,3.4329
2021-10-04,4,2.2092,1.0706,3.3822
2021-10-05,4,2.2631,1.0387,3.4016
