zone_sk,ds,aqi_forecast,aqi_lower,aqi_upper,row_type,pm25_forecast,pm25_lower,pm25_upper,co2_forecast,co2_lower,co2_upper,nrj_forecast,nrj_lower,nrj_upper
6,2021-07-01,25.8389,22.3052,29.3532,historical,12.8034,10.1922,15.2412,83.2931,39.6475,128.1529,80.8228,70.5699,90.577
6,2021-08-01,23.325,19.7956,26.6682,historical,12.9982,10.6405,15.5923,72.8077,25.5081,120.5155,76.3312,66.0892,87.3065
6,2021-09-01,23.9382,20.6592,27.3158,historical,13.916,11.2313,16.4049,36.9964,0.0,81.3622,71.4671,60.4319,81.3986
6,2021-10-01,25.7208,22.0512,29.0435,historical,12.4581,9.8302,15.007,62.8367,15.788,110.7141,69.4631,58.9819,80.0178
6,2021-11-01,25.1317,21.6351,28.5449,historical,14.4471,11.8228,16.9688,71.173,23.1925,118.2844,77.1746,66.5482,87.2426
6,2021-12-01,22.1062,18.8142,25.8188,historical,12.1928,9.6243,14.7603,120.7581,74.6906,163.393,77.3474,67.3668,86.9399
6,2022-01-01,24.4935,20.8925,27.9643,historical,13.5252,11.0763,15.8719,53.2369,5.9235,98.1559,71.0082,60.3509,80.545
6,2022-02-01,24.9696,21.345,28.6451,historical,14.7183,12.2364,17.1955,97.9539,52.8526,142.3763,70.8476,60.6279,81.9259
6,2022-03-01,21.5557,17.9385,24.7783,historical,13.0274,10.5035,15.6659,113.5368,68.2237,161.9566,88.0099,78.1757,98.0749
6,2022-04-01,24.49,20.8924,27.8918,historical,14.177,11.6034,16.6759,77.5584,31.4981,123.5789,70.9153,60.1385,81.4566
6,2022-05-01,25.4848,21.8932,28.98,historical,12.013,9.447,14.5304,71.4251,25.7371,121.0816,92.6456,83.1751,103.6028
6,2022-06-01,23.721,20.5363,27.3388,historical,12.7194,10.3111,15.4852,98.3071,50.893,145.5353,73.3467,63.2776,83.7165
6,2022-07-01,24.4155,21.1506,27.8151,historical,12.495,10.0023,14.9568,88.6373,44.1988,136.9645,84.5265,74.3425,95.7121
6,2022-08-01,24.8594,21.0912,27.9392,historical,13.7601,11.1958,16.276,58.72,12.5486,102.6607,80.533,69.6116,91.015
6,2022-09-01,23.8221,20.3942,27.2783,historical,13.7095,11.0089,16.2934,51.0998,5.0452,97.3581,77.1237,65.9282,87.4618
6,2022-10-01,24.8003,21.1863,28.136,historical,13.4122,10.7923,15.9892,54.703,7.2863,103.4289,74.3003,63.9626,84.2685
6,2022-11-01,24.828,21.4309,28.4696,historical,13.0141,10.2802,15.4246,88.0859,43.4786,136.2278,78.1271,68.1453,88.2097
6,2022-12-01,23.4363,19.9642,27.1488,historical,11.3141,8.7568,13.9085,121.1569,76.7955,166.8886,77.9315,67.5687,88.55
6,2023-01-01,22.6882,19.1391,26.4959,forecast,12.0024,9.3428,14.5351,60.3601,11.9681,108.8705,76.2898,66.539,86.4918
6,2023-02-01,26.5635,22.9871,29.8563,forecast,16.0656,13.5726,18.5298,78.1512,34.5663,122.0059,77.9116,66.9664,88.8823
6,2023-03-01,20.3582,16.6998,24.0019,forecast,13.3171,10.8218,15.8592,136.7931,89.8033,179.5103,93.5848,82.8168,103.0791
6,2023-04-01,24.7345,21.2807,28.2438,forecast,15.1044,12.4399,17.6373,77.155,33.5541,122.6481,71.0391,61.1015,80.7215
6,2023-05-01,25.3888,21.9863,28.856,forecast,8.7275,6.4058,11.3179,66.4672,20.3402,113.0732,94.5266,84.6018,105.6233
6,2023-06-01,24.1046,20.5158,27.5149,forecast,12.8791,10.4329,15.3659,111.4111,64.5429,155.8654,78.8494,68.3681,88.9925
6,2023-07-01,23.0077,19.4267,26.6158,forecast,12.2116,9.8424,14.9052,93.6631,51.3067,140.2883,88.4766,77.6308,98.6294
6,2023-08-01,26.4057,22.8678,29.9957,forecast,14.5307,11.813,17.098,44.7,0.0,90.8621,84.9585,75.0723,95.4206
6,2023-09-01,23.6776,20.2843,27.2688,forecast,13.4993,10.9004,16.0978,65.3443,21.803,112.674,82.9333,72.7141,93.0929
6,2023-10-01,23.8774,20.1684,27.1316,forecast,14.336,11.4529,17.0125,46.6881,1.1422,93.4278,79.1819,68.5214,90.0199
6,2023-11-01,24.5488,20.9911,28.0916,forecast,11.5476,9.1099,14.1373,105.0901,57.1779,148.3285,79.1139,68.5543,89.0599
6,2023-12-01,24.7547,21.3007,27.9382,forecast,10.4418,7.9717,13.06,121.3403,74.3827,166.1159,78.6614,67.7782,88.411
6,2024-01-01,20.8857,17.4348,24.4869,forecast,10.5243,7.9083,13.0629,67.2224,23.8535,110.7041,81.7213,71.3145,92.3098
6,2024-02-01,28.1631,24.9274,31.7267,forecast,17.449,14.8672,19.9387,58.4942,13.6992,105.053,85.0006,74.2939,94.9511
6,2024-03-01,23.6706,20.0409,27.3605,forecast,11.4444,8.8188,14.0411,78.6578,31.7748,123.7977,92.1433,82.3889,102.7385
6,2024-04-01,23.7831,20.3353,27.2847,forecast,11.1971,8.5151,13.7346,88.6889,41.3857,136.4507,86.1092,75.5916,96.9235
6,2024-05-01,25.43,21.7414,28.6829,forecast,17.5918,14.9739,19.9783,92.8119,45.8915,141.0127,104.7052,94.0786,115.1478
6,2024-06-01,22.6705,19.2277,26.0887,forecast,11.5725,8.911,13.9999,83.4127,35.965,130.1441,78.1663,67.8198,89.0002
6,2024-07-01,27.0274,23.4002,30.6363,forecast,12.1849,9.4659,14.7696,88.7276,43.0249,136.4499,92.2989,81.4991,102.8706
6,2024-08-01,21.5542,18.2114,25.0129,forecast,11.2941,8.7053,13.8108,98.0434,52.8246,144.6892,87.3964,76.9913,98.5327
6,2024-09-01,23.7764,20.157,27.1193,forecast,13.1673,10.5161,15.7232,34.1362,0.0,80.9946,81.1126,70.8138,90.4679
6,2024-10-01,26.3881,22.9777,29.6985,forecast,10.5228,7.8287,13.1593,82.1806,38.1382,127.2827,79.9185,69.8516,89.7892
6,2024-11-01,25.2098,21.8579,28.7498,forecast,14.8929,12.4186,17.3665,65.4619,16.5095,113.7541,91.6021,81.1631,102.1586
6,2024-12-01,20.5157,17.311,24.1786,forecast,12.124,9.4294,14.7111,131.2416,83.435,177.6915,92.3535,81.5227,102.4545
7,2019-01-01,23.9059,20.8417,27.0782,historical,13.1533,10.9574,15.2952,83.8195,42.6715,125.5544,70.2207,62.5427,77.4689
7,2019-02-01,24.6458,21.7661,27.7204,historical,14.2551,11.985,16.6309,72.5963,30.8381,113.5898,56.8812,50.061,64.6743
7,2019-03-01,20.4409,17.4016,23.6329,historical,13.9855,11.8557,16.1985,82.2253,41.4136,120.4978,65.1955,58.2426,72.668
7,2019-04-01,21.0687,17.8498,24.0752,historical,13.9666,11.8212,16.1106,83.7517,40.6227,126.4501,68.8628,61.4974,76.456
7,2019-05-01,24.5643,21.6577,27.6991,historical,16.0612,13.6479,18.2251,74.4977,33.8652,115.9716,74.7799,67.7256,82.0526
7,2019-06-01,25.0803,22.2763,28.1011,historical,12.0238,9.822,14.2733,40.0421,0.9292,80.0675,79.0251,71.6125,86.8652
7,2019-07-01,25.3969,22.4616,28.3908,historical,16.6038,14.3633,18.7689,59.4526,16.8447,96.1407,60.0809,52.9602,67.2877
7,2019-08-01,26.2743,22.9831,29.4373,historical,12.04,9.6939,14.167,41.9036,2.1716,79.9593,65.8743,57.9769,73.4679
7,2019-09-01,22.4412,19.482,25.4975,historical,13.8352,11.6009,16.1479,70.7437,31.0194,110.6432,66.8938,59.7574,74.427
7,2019-10-01,13.8182,10.8741,16.9745,historical,13.452,11.1888,15.8586,90.6705,51.7121,131.4956,72.7849,65.3303,79.7147
7,2019-11-01,27.8062,24.7522,30.8983,historical,12.9517,10.5914,15.2416,125.0932,84.3074,165.9096,78.4592,71.1611,86.2759
7,2019-12-01,23.9655,20.8977,26.8945,historical,14.5049,12.1467,16.8822,44.9695,4.1848,86.0397,72.9174,65.4278,80.4913
7,2020-01-01,23.6989,20.8265,26.4677,historical,12.3548,10.1387,14.7308,59.8353,18.4685,98.5272,66.4062,59.3005,74.0762
7,2020-02-01,26.4403,23.3755,29.5112,historical,14.0669,11.8128,16.1001,69.3601,27.2028,107.5142,56.0305,48.3736,63.5055
7,2020-03-01,22.1928,19.1943,25.2095,historical,14.5905,12.4649,16.7978,42.6877,1.8822,81.2946,75.6956,68.7309,82.7414
7,2020-04-01,22.3115,19.2983,25.5504,historical,9.6283,7.2747,11.9058,65.4524,25.4911,107.4536,59.3775,51.532,66.2701
7,2020-05-01,28.6564,25.7499,31.6615,historical,14.7461,12.5965,16.9654,64.5544,22.2804,106.2214,76.3374,69.3667,84.7041
7,2020-06-01,24.4184,21.4797,27.67,historical,19.2918,17.0062,21.6415,51.3048,7.2357,92.9508,69.2309,61.9792,77.1027
7,2020-07-01,22.9574,19.8046,25.6521,historical,13.6635,11.5438,15.7339,94.1383,54.3594,136.5628,66.0578,58.5032,73.5444
7,2020-08-01,21.2595,18.1378,24.2358,historical,12.4503,10.0708,14.537,13.5805,0.0,53.7912,59.6696,52.8743,66.8475
7,2020-09-01,20.4288,17.4986,23.1364,historical,12.516,10.35,14.6134,83.7912,42.6272,123.5862,72.8954,65.5894,80.5239
7,2020-10-01,24.7724,21.8345,27.6525,historical,14.4267,12.1336,16.6142,77.0819,35.6983,118.9016,81.2096,72.9852,88.5189
7,2020-11-01,22.2939,19.0728,25.3547,historical,12.3609,10.0936,14.7696,47.2786,4.2077,88.867,77.1941,69.6515,84.9011
7,2020-12-01,25.8401,22.8456,28.7953,historical,13.1482,10.74,15.3723,80.8749,40.9768,122.4041,51.663,44.4619,58.9607
7,2021-01-01,23.9426,21.0374,26.8261,historical,15.0403,12.7758,17.2109,116.058,75.0649,156.2507,76.8647,69.3937,84.3748
7,2021-02-01,20.5694,17.6319,23.323,historical,14.9887,12.6812,17.1026,64.4291,24.6146,105.6819,58.3909,51.0355,66.0432
7,2021-03-01,21.4878,18.5223,24.3326,historical,14.4706,12.3473,16.8032,50.378,13.741,91.9033,73.8964,66.4057,81.0218
7,2021-04-01,21.7561,18.8087,24.7762,historical,11.1779,8.8532,13.2337,66.3474,31.202,112.6488,64.7291,57.2805,72.0206
7,2021-05-01,27.1163,24.2115,30.2571,historical,15.344,13.2055,17.4816,62.7702,23.9556,99.4876,78.5512,71.0994,86.062
7,2021-06-01,24.437,21.4257,27.7254,historical,16.9804,14.7691,19.2164,42.4182,1.5753,85.4685,75.7622,68.2866,82.7731
7,2021-07-01,23.5868,20.5921,26.5662,historical,14.7221,12.2835,16.9613,77.0435,34.5425,118.3296,67.82,60.4434,75.0697
7,2021-08-01,22.7902,19.8369,25.8876,historical,12.4181,10.1427,14.7285,17.4315,0.0,58.4737,65.0836,57.3324,71.8287
7,2021-09-01,21.0141,18.0173,24.2981,historical,13.065,11.0213,15.4058,73.9722,30.8216,112.6245,73.8609,66.6492,81.1929
7,2021-10-01,20.9526,18.1739,24.2656,historical,14.2134,12.0109,16.4725,75.9254,30.2094,112.2518,80.8539,73.3318,88.2029
7,2021-11-01,23.9309,21.0359,26.9677,historical,12.6621,10.4779,14.9431,68.1408,30.5176,109.4685,79.2587,71.9693,86.6278
7,2021-12-01,25.0571,21.9867,28.1824,historical,13.7264,11.5942,15.969,64.1532,24.5963,106.2825,59.8637,52.1306,67.3912
7,2022-01-01,23.669,20.7094,26.6359,historical,14.2651,11.9639,16.5579,91.8257,49.8513,132.0157,73.8451,66.6811,81.1207
7,2022-02-01,22.37,19.2169,25.2613,historical,14.7788,12.4383,16.9878,60.2102,17.7135,97.3295,57.2376,50.394,64.6816
7,2022-03-01,20.7446,17.6806,23.9425,historical,14.3775,12.206,16.4676,58.191,20.1131,100.4946,68.5106,61.124,75.8842
7,2022-04-01,21.1825,18.0101,24.1841,historical,12.7331,10.5173,15.023,67.0789,27.9704,108.8162,65.1051,57.8482,72.8398
7,2022-05-01,25.5927,22.6141,28.5352,historical,15.891,13.7502,18.1453,60.7134,21.3912,103.3449,74.3732,67.2292,82.1182
7,2022-06-01,24.4986,21.5707,27.3504,historical,14.6654,12.3182,16.8535,33.289,0.0,73.6992,74.4689,66.8908,81.5852
7,2022-07-01,24.2415,21.3828,27.3552,historical,15.8109,13.6562,18.0017,60.1045,23.9713,100.4564,60.3973,53.1789,67.4034
7,2022-08-01,24.3035,21.3163,27.3157,historical,12.3899,10.2288,14.5695,21.5018,0.0,62.9318,61.7223,54.6094,68.7425
7,2022-09-01,21.526,18.5195,24.4552,historical,13.6134,11.1665,15.769,64.2502,25.2082,102.1826,66.4318,59.5123,73.5712
7,2022-10-01,17.1409,14.0804,20.1636,historical,13.997,11.6272,16.1118,75.0864,35.4852,113.3644,72.619,65.1282,80.3343
7,2022-11-01,25.6096,22.4714,28.5105,historical,12.9677,10.6411,15.1083,88.716,44.9723,128.2435,74.4222,67.6169,82.6108
7,2022-12-01,24.2731,21.3099,27.2287,historical,14.2873,12.1201,16.3999,46.8075,4.5337,90.3106,61.8537,54.9976,69.426
7,2023-01-01,23.4289,20.471,26.2938,forecast,13.4782,11.2662,15.6718,67.7037,25.5938,106.4314,65.4276,57.9125,73.2363
7,2023-02-01,24.1688,21.0346,27.0944,forecast,14.58,12.2969,16.9602,56.4805,15.6439,95.9035,51.6861,44.5993,58.4242
7,2023-03-01,19.9639,17.045,23.1957,forecast,14.3105,12.0921,16.4711,66.1095,28.1983,109.1003,59.6374,52.2218,66.4765
7,2023-04-01,20.5917,17.7464,23.5939,forecast,14.2916,11.9984,16.4393,67.6359,29.505,107.9522,62.9027,55.3333,70.4979
7,2023-05-01,24.0873,21.1805,27.1764,forecast,16.3863,14.2233,18.6628,58.3819,15.9254,99.1772,68.4308,61.3426,75.9493
7,2023-06-01,24.6033,21.8633,27.5464,forecast,12.349,10.0714,14.6075,23.9263,0.0,61.9431,72.274,64.7715,79.7773
7,2023-07-01,24.9199,21.9443,27.9181,forecast,16.9291,14.5889,19.1222,43.3368,2.412,85.3142,52.9408,45.7252,60.0702
7,2023-08-01,25.7973,23.0063,28.8329,forecast,12.3654,10.0191,14.5261,25.7878,0.0,67.769,58.3323,50.6399,66.0215
7,2023-09-01,21.9642,19.0622,24.9416,forecast,14.1606,11.9676,16.4324,54.6279,12.149,97.8135,58.9498,51.223,65.9117
7,2023-10-01,13.3412,10.3898,16.5479,forecast,13.7775,11.6524,15.8884,74.5547,35.1143,112.9416,64.4519,56.7618,71.6966
7,2023-11-01,27.3292,24.1503,30.3932,forecast,13.2773,10.9972,15.4193,108.9774,69.6525,149.993,69.7243,61.9567,77.3205
7,2023-12-01,23.4885,20.4545,26.5589,forecast,14.8305,12.466,17.0637,28.8537,0.0,70.212,63.7934,56.2027,71.3308
7,2024-01-01,23.2219,20.2876,25.9676,forecast,12.6806,10.4,14.8098,43.7195,1.9101,83.2897,56.8803,49.7278,64.2767
7,2024-02-01,25.9633,22.8939,29.0923,forecast,14.3927,12.3317,16.6328,53.2443,12.8777,94.6913,46.1026,38.5308,54.0001
7,2024-03-01,21.7158,18.5798,25.0195,forecast,14.9164,12.7364,17.0078,26.5719,0.0,66.4957,65.3916,57.2377,72.7877
7,2024-04-01,21.8345,18.788,24.9237,forecast,9.9543,7.7196,12.2646,49.3366,9.5089,90.4576,48.6715,40.821,56.498
7,2024-05-01,28.1794,24.9618,31.1603,forecast,15.0721,12.9663,17.4944,48.4386,9.1216,90.0739,65.2425,57.2648,72.7649
7,2024-06-01,23.9414,21.0562,27.0918,forecast,19.6179,17.3873,21.7529,35.189,0.0,74.0247,57.7308,49.6507,65.4767
7,2024-07-01,22.4803,19.4816,25.4969,forecast,13.9896,11.709,16.1911,78.0225,38.9486,118.06,54.1657,45.4806,62.2775
7,2024-08-01,20.7825,17.8176,23.9701,forecast,12.7765,10.5124,14.9837,0.0,0.0,37.2666,47.3703,39.4878,56.7019
7,2024-09-01,19.9518,16.8153,22.915,forecast,12.8422,10.5427,15.0602,67.6754,24.5562,105.9844,60.1872,52.4307,68.7177
7,2024-10-01,24.2954,21.151,27.2012,forecast,14.753,12.5117,17.0586,60.9661,19.6256,104.7489,68.1057,60.178,76.4996
7,2024-11-01,21.8169,18.9855,24.9397,forecast,12.6872,10.1947,14.7903,31.1628,0.0,70.5937,63.1882,54.1935,72.3843
7,2024-12-01,25.3631,22.4072,28.3508,forecast,13.4745,11.0868,15.5811,64.7591,24.3463,105.1247,36.7841,28.3421,45.676
8,2019-01-01,25.5458,20.9853,29.9989,historical,13.9947,11.3188,16.4773,60.9223,30.0065,91.4988,62.8539,52.3476,72.6432
8,2019-02-01,23.2066,18.4139,27.7929,historical,10.9533,8.4605,13.6455,86.1548,56.1425,116.9846,66.9057,56.271,76.9552
8,2019-03-01,26.3986,21.8887,30.7289,historical,11.6266,9.1043,14.42,53.2609,22.7072,84.1126,69.0655,58.915,78.8841
8,2019-04-01,24.0926,19.5294,28.6568,historical,14.9391,12.284,17.5931,50.5856,20.2114,81.5583,63.6668,54.2648,74.4563
8,2019-05-01,20.4353,15.971,24.8519,historical,6.9244,4.4727,9.5295,104.399,76.9918,135.3423,72.7584,62.0238,82.4425
8,2019-06-01,19.7001,14.8138,24.0582,historical,11.2536,8.4238,13.8022,88.7135,58.4053,118.2315,69.6006,59.475,80.0579
8,2019-07-01,23.2496,19.1094,27.6148,historical,11.129,8.5914,13.694,2.5071,0.0,32.9457,63.6191,53.6377,73.4723
8,2019-08-01,26.1046,21.7214,30.6575,historical,16.6837,14.26,19.0629,76.9737,46.9298,107.5397,70.258,60.2108,79.8738
8,2019-09-01,25.687,21.183,30.1279,historical,11.6224,9.1207,14.0439,76.6898,46.1558,106.349,64.3143,54.6693,75.0457
8,2019-10-01,16.4185,11.8702,21.1189,historical,10.4353,7.9575,12.8771,129.9429,100.9391,159.462,89.3232,78.4914,99.467
8,2019-11-01,26.1165,21.9274,30.627,historical,12.3613,9.6516,14.9208,97.3946,68.8647,128.8437,72.8302,62.6967,82.6839
8,2019-12-01,23.6772,18.9383,27.8791,historical,10.0045,7.4201,12.4609,17.9175,0.0,50.0362,55.4867,45.66,64.8884
8,2020-01-01,24.7097,20.1807,29.0335,historical,14.5498,12.0923,16.9967,51.8528,21.4419,83.5248,61.3493,51.007,71.6797
8,2020-02-01,22.1462,17.6619,26.7507,historical,13.0032,10.4189,15.5578,95.5325,65.2427,125.4905,73.7167,62.9725,83.3477
8,2020-03-01,22.7714,18.253,27.2792,historical,13.7866,11.2,16.1866,51.8205,23.4096,83.6439,63.9183,54.395,73.2729
8,2020-04-01,21.5496,17.0124,26.2098,historical,9.7912,7.1935,12.3978,39.9,9.951,71.4721,71.124,61.0892,81.1866
8,2020-05-01,22.7773,18.0702,27.534,historical,12.9942,10.3778,15.6347,74.5136,43.171,103.6815,81.0865,70.4818,90.9658
8,2020-06-01,19.9579,15.3188,24.185,historical,15.0071,12.4637,17.5827,62.7644,33.6079,92.7736,72.4933,61.76,82.1689
8,2020-07-01,27.7301,23.0011,32.0841,historical,15.0207,12.3717,17.4947,110.2639,81.0375,141.7335,57.2813,46.7708,67.2074
8,2020-08-01,19.4378,14.75,24.1396,historical,11.8673,9.3467,14.512,117.1953,87.5674,147.4124,74.4256,64.5791,84.9806
8,2020-09-01,22.619,17.9511,26.9787,historical,9.8692,7.3941,12.3566,6.2911,0.0,34.667,88.6333,78.3456,98.797
8,2020-10-01,26.4548,22.0721,31.1021,historical,15.1749,12.2982,17.9501,89.3616,61.6111,122.0655,60.0273,50.3895,70.1101
8,2020-11-01,18.0461,13.7971,23.0526,historical,11.6162,9.06,14.1518,73.3307,43.4093,106.0921,70.887,61.0982,80.7086
8,2020-12-01,24.2406,19.6249,29.0857,historical,14.2171,11.5075,16.6585,88.0412,55.6031,119.6058,77.6112,67.2951,87.1964
8,2021-01-01,26.6605,21.8433,30.8728,historical,17.4572,14.9089,20.0623,88.1373,58.5287,119.3668,74.4402,63.7568,84.6725
8,2021-02-01,24.8825,20.5902,29.4141,historical,11.3945,8.9199,14.1548,76.2743,47.1771,104.6716,61.7312,51.4494,71.842
8,2021-03-01,23.788,19.0756,28.4145,historical,14.543,11.9125,17.3461,54.8613,23.9673,83.9994,68.4199,58.3939,78.11
8,2021-04-01,22.2482,17.3357,26.5153,historical,13.0175,10.3884,15.5443,45.9933,16.3217,75.7104,71.42,60.8298,80.9272
8,2021-05-01,21.843,17.0833,26.7694,historical,12.4943,9.7903,15.0325,87.2991,57.7118,115.3165,80.9982,70.9474,90.4234
8,2021-06-01,19.7014,15.2499,24.3943,historical,15.2154,12.6786,17.6325,74.7777,42.7083,105.3753,74.1654,63.5083,83.8633
8,2021-07-01,26.0261,21.3863,30.3246,historical,15.1286,12.5839,17.5577,77.1571,44.639,108.043,62.099,52.5571,71.9475
8,2021-08-01,21.4575,16.9342,26.2075,historical,14.8862,12.2662,17.3314,105.5343,74.6546,136.0444,75.8237,66.0806,85.6644
8,2021-09-01,23.5249,18.9932,27.9278,historical,11.9185,9.293,14.3789,31.7788,2.6661,61.3198,83.0906,73.4622,92.8256
8,2021-10-01,22.9164,18.4695,27.4894,historical,15.0313,12.5999,17.6712,105.8136,77.0096,134.3074,72.414,62.0738,81.8491
8,2021-11-01,20.5239,16.187,25.2896,historical,13.2761,10.798,15.8456,84.6766,54.7726,113.3049,74.452,64.5838,83.789
8,2021-12-01,23.9141,19.3945,28.1867,historical,14.2117,11.7673,17.0019,67.6476,37.477,96.2584,73.0064,62.2638,82.9618
8,2022-01-01,25.848,21.2887,30.301,historical,17.8386,15.1559,20.37,78.3175,49.0033,108.2636,72.6136,62.4767,82.7836
8,2022-02-01,23.7704,19.2832,28.664,historical,13.0152,10.4708,15.6169,85.0283,55.8412,115.3259,68.3033,57.6916,78.3408
8,2022-03-01,24.8221,20.5041,29.2458,historical,14.6822,12.1833,17.4165,57.9904,27.7352,87.6139,72.8341,62.6575,82.9021
8,2022-04-01,22.9208,18.3487,27.5216,historical,15.3185,12.9332,17.8621,52.2056,22.0729,83.4168,71.6309,62.1901,82.5391
8,2022-05-01,20.8866,16.1427,25.1966,historical,10.7893,8.156,13.4786,99.9133,67.8055,129.6169,80.9184,70.2888,90.7896
8,2022-06-01,19.4398,14.7845,23.9049,historical,14.0189,11.6079,16.7125,86.0756,56.4793,117.0101,75.8982,66.2316,85.567
8,2022-07-01,24.3567,19.9854,28.6824,historical,13.6313,10.9811,16.1865,43.8707,14.048,75.4699,66.9097,57.4317,76.8052
8,2022-08-01,23.505,19.0942,28.2801,historical,16.0292,13.5624,18.5552,94.768,65.317,124.3269,77.1311,67.6545,87.0407
8,2022-09-01,24.3722,19.8324,28.868,historical,11.7767,9.0909,14.47,57.9017,28.9678,87.6518,77.6794,67.9086,87.9868
8,2022-10-01,19.3942,14.519,23.7892,historical,12.4696,9.904,14.8391,121.9967,92.2223,149.6,84.8801,74.8793,95.0851
8,2022-11-01,23.0389,18.5003,27.4751,historical,12.2798,9.8845,14.9774,95.348,63.7502,125.2415,77.7979,67.9269,87.7766
8,2022-12-01,23.5504,19.0852,27.9844,historical,11.3079,8.6259,13.7184,46.9104,16.9499,75.8227,68.3259,58.1401,78.2987
8,2023-01-01,25.0213,20.7547,29.4452,forecast,15.1071,12.4196,17.5795,68.8634,37.8178,100.603,70.9455,60.994,80.5224
8,2023-02-01,22.6818,18.0008,26.7631,forecast,11.789,9.1655,14.2184,94.0959,62.5582,121.3262,74.9973,65.6944,84.6795
8,2023-03-01,25.8735,21.3616,30.0945,forecast,12.2123,9.641,14.6539,61.202,31.2069,92.0,77.1572,67.3782,87.4885
8,2023-04-01,23.5671,19.1938,28.3623,forecast,15.248,12.6662,17.7015,58.5267,30.3057,87.3301,71.7585,61.1751,80.6497
8,2023-05-01,19.9096,15.6596,24.1359,forecast,6.9656,4.3071,9.662,112.3401,82.3667,142.5657,80.8501,71.6282,90.6064
8,2023-06-01,19.1741,14.4274,23.4265,forecast,11.0181,8.5236,13.5968,96.6546,67.426,125.4758,77.6923,67.8512,87.0242
8,2023-07-01,22.7233,18.058,26.7636,forecast,10.6257,8.0959,13.2616,10.4482,0.0,40.8876,71.7108,61.9456,82.0389
8,2023-08-01,25.578,21.2871,30.168,forecast,15.9037,13.2421,18.2782,84.9148,56.0445,113.5489,78.3496,68.4487,88.2685
8,2023-09-01,25.1601,20.5393,29.2642,forecast,10.5656,7.9002,13.0852,84.6309,53.6826,112.6496,72.4059,62.5643,82.3974
8,2023-10-01,15.8912,11.2581,20.3695,forecast,9.1108,6.4007,11.5799,137.884,106.9672,167.6903,97.4149,86.8108,107.6285
8,2023-11-01,25.5889,21.2401,30.0372,forecast,10.7601,7.9464,13.4429,105.3357,73.8011,135.831,80.9219,70.5555,91.1021
8,2023-12-01,23.1493,18.5849,27.9451,forecast,8.1355,5.5942,10.6369,25.8586,0.0,57.5905,63.5784,53.988,73.4834
8,2024-01-01,24.1815,19.9857,28.9181,forecast,12.4041,9.9993,15.0571,59.7939,31.0293,90.1115,69.441,58.8576,79.7686
8,2024-02-01,21.6178,17.0725,26.2217,forecast,10.5809,7.9239,13.2058,103.4736,73.252,133.0663,81.8084,71.7079,92.0237
8,2024-03-01,22.2427,17.6653,26.9412,forecast,11.1056,8.608,13.8029,59.7616,32.0585,90.183,72.01,62.1526,81.9756
8,2024-04-01,21.0205,16.5814,25.2029,forecast,6.8337,4.0654,9.3406,47.8411,16.1986,77.5537,79.2157,68.601,89.5873
8,2024-05-01,22.248,17.453,26.696,forecast,9.7693,7.277,12.3741,82.4547,51.9771,112.8479,89.1782,79.1992,99.2425
8,2024-06-01,19.4282,14.9357,23.9774,forecast,11.5062,8.8024,14.0881,70.7055,40.2675,99.5034,80.585,69.6837,90.9504
8,2024-07-01,27.2002,22.6162,31.7296,forecast,11.2526,8.6453,13.8872,118.205,88.9386,149.7629,65.373,55.5837,76.1061
8,2024-08-01,18.9077,14.3019,23.6777,forecast,7.8236,4.9722,10.5296,125.1364,94.2874,154.1227,82.5173,71.7554,92.2417
8,2024-09-01,22.0889,17.3622,26.568,forecast,5.5502,2.8567,8.2508,14.2322,0.0,43.7233,96.725,86.6601,106.7614
8,2024-10-01,25.9247,21.0307,30.3225,forecast,10.5894,7.7108,13.4284,97.3027,67.5518,126.9538,68.119,57.9398,77.7833
8,2024-11-01,17.516,12.9775,22.0368,forecast,6.7556,4.1759,9.5597,81.2718,52.6382,110.4761,78.9786,69.2239,87.9757
8,2024-12-01,23.7105,19.4188,28.391,forecast,9.0903,6.3964,11.8007,95.9823,67.5776,126.1194,85.7029,75.7666,95.8556
9,2019-01-01,24.3401,21.1762,27.4792,historical,12.4962,9.642,15.2814,55.4544,18.8252,93.0003,70.7133,61.5628,79.7678
9,2019-02-01,25.0613,21.6122,28.3746,historical,13.3428,10.4123,16.2545,100.9464,61.6254,137.9512,66.9756,57.8439,76.24
9,2019-03-01,21.9271,18.429,25.1406,historical,10.5828,7.7137,13.4782,75.3595,38.6166,116.1985,66.6898,56.9714,75.7722
9,2019-04-01,23.6912,20.6794,26.9555,historical,14.3889,11.2753,17.4481,127.9273,87.8203,165.6994,75.4514,65.9566,84.6131
9,2019-05-01,25.3569,21.9904,28.4455,historical,11.6272,8.4958,14.411,26.9361,0.0,66.364,65.4372,55.9081,74.7717
9,2019-06-01,27.8477,24.5559,31.1041,historical,14.0605,11.0861,17.1333,65.2504,25.0017,101.8498,75.7659,66.2763,85.6239
9,2019-07-01,24.7647,21.4604,28.0249,historical,16.121,13.4333,18.9677,104.3204,68.2413,141.4311,65.3595,55.7819,75.0094
9,2019-08-01,24.4957,21.3592,27.7221,historical,9.9398,7.2321,12.7819,75.9955,40.0271,115.1605,72.6634,63.3294,82.0445
9,2019-09-01,22.151,18.8126,25.4821,historical,15.2324,12.5177,17.9877,49.8125,11.55,90.3154,60.2578,50.7547,69.5581
