ds,zone_sk,congestion_forecast,congestion_lower,congestion_upper
2020-10-02,3,1.9895,0.7144,3.2662
2020-10-03,3,1.8056,0.6164,3.0571
2020-10-04,3,1.4574,0.2201,2.7834
2020-10-05,3,1.5441,0.3589,2.8007
2020-10-06,3,1.6431,0.4228,2.9248
2020-10-07,3,1.6689,0.3877,2.9617
2020-10-08,3,1.7526,0.4921,3.0221
2020-10-09,3,1.7705,0.5305,3.0599
2020-10-10,3,1.6474,0.3907,2.9185
2020-10-11,3,1.3591,0.1076,2.6248
2020-10-12,3,1.5037,0.245,2.7342
2020-11-01,3,1.174,0.0,2.3877
2020-11-02,3,1.8536,0.5901,3.0971
2020-11-03,3,1.9723,0.7261,3.3828
2020-11-04,3,2.0087,0.7616,3.2446
2020-11-05,3,2.0948,0.7916,3.3399
2020-11-06,3,2.1081,0.8957,3.3172
2020-11-07,3,1.9742,0.8329,3.2679
2020-11-08,3,1.6704,0.3704,2.9498
2020-11-09,3,1.7957,0.6498,3.057
2020-11-10,3,1.9278,0.6769,3.1131
2020-12-01,3,2.35,1.1581,3.6552
2020-12-02,3,2.4056,1.1689,3.6733
2020-12-03,3,2.5079,1.1678,3.7361
2020-12-04,3,2.534,1.3357,3.8367
2020-12-05,3,2.4091,1.2306,3.5842
2020-12-06,3,2.1103,0.8667,3.209
2020-12-07,3,2.2367,1.03,3.4063
2021-01-01,3,2.1251,0.8178,3.3541
2021-01-02,3,1.8999,0.6375,3.1231
2021-01-03,3,1.531,0.3088,2.7616
2021-01-04,3,1.5854,0.4229,2.7931
2021-01-05,3,1.6409,0.3862,2.9356
2021-01-06,3,1.6131,0.4321,2.9201
2021-01-07,3,1.6342,0.2778,2.8316
2021-01-08,3,1.5821,0.3527,2.9666
2021-01-09,3,1.3833,0.0821,2.6192
2021-01-10,3,1.0156,0.0,2.2383
2021-01-11,3,1.0789,0.0,2.3141
2021-01-12,3,1.1515,0.0,2.4172
2021-01-13,3,1.1488,0.0,2.3927
2021-01-14,3,1.2031,0.0,2.4982
2021-01-15,3,1.192,0.0,2.3573
2021-01-16,3,1.0412,0.0,2.1878
2021-01-17,3,0.728,0.0,1.9315
2021-01-18,3,0.8515,0.0,2.2315
2021-01-19,3,0.989,0.0,2.3921
2021-01-20,3,1.0545,0.0,2.2638
2021-01-21,3,1.1794,0.0,2.428
2021-01-22,3,1.2397,0.0,2.4806
2021-02-01,3,1.6529,0.363,2.8385
2021-02-02,3,1.8612,0.6198,3.1075
2021-02-03,3,1.9835,0.6989,3.2586
2021-02-04,3,2.15,0.9826,3.468
2021-02-05,3,2.2367,1.0309,3.5592
2021-02-06,3,2.168,0.9591,3.2827
2021-02-07,3,1.9203,0.6819,3.2126
2021-02-08,3,2.0917,0.8592,3.3583
2021-02-09,3,2.2596,1.0738,3.4639
2021-02-10,3,2.3381,1.0345,3.6533
2021-03-01,3,2.2452,0.9557,3.4425
2021-03-02,3,2.3934,1.1319,3.5841
2021-03-03,3,2.4609,1.2223,3.6633
2021-03-04,3,2.5782,1.3372,3.7756
2021-03-05,3,2.6215,1.3789,3.9897
2021-03-06,3,2.5152,1.3135,3.8749
2021-03-07,3,2.2352,0.9939,3.4538
2021-03-08,3,2.3796,1.0976,3.5963
2021-03-09,3,2.5249,1.2942,3.7587
2021-03-10,3,2.5847,1.2992,3.8828
2021-03-11,3,2.69,1.4941,3.9756
2021-03-12,3,2.717,1.4895,3.9325
2021-03-13,3,2.5906,1.3785,3.9154
2021-03-14,3,2.2874,1.067,3.5227
2021-03-15,3,2.4063,1.2232,3.6633
2021-04-01,3,2.5457,1.3172,3.7634
2021-04-02,3,2.6071,1.2675,3.8935
2021-04-03,3,2.527,1.3852,3.8036
2021-04-04,3,2.2817,1.0386,3.4978
2021-04-05,3,1.2241,0.0,2.3981
2021-04-06,3,2.6659,1.3421,3.8424
2021-04-07,3,2.785,1.4995,4.0274
2021-04-08,3,2.9567,1.6565,4.245
2021-04-09,3,3.0565,1.8198,4.3451
2021-04-10,3,3.008,1.8623,4.2267
2021-04-11,3,2.7866,1.5309,4.0027
2021-05-01,3,2.1021,0.8517,3.3632
2021-05-02,3,2.8204,1.5797,4.0868
2021-05-03,3,2.8911,1.6702,4.128
2021-05-04,3,2.9682,1.7033,4.1932
2021-05-05,3,2.9671,1.7113,4.2751
2021-05-06,3,3.0203,1.7696,4.2213
2021-05-07,3,3.0054,1.7646,4.2231
2021-05-08,3,3.0145,1.6714,4.3114
2021-05-09,3,2.5256,1.346,3.7972
2021-05-10,3,2.6368,1.4528,3.8624
2021-05-11,3,2.759,1.4664,4.016
2021-05-12,3,2.8061,1.5708,3.9978
2021-05-13,3,0.9271,0.0,2.1171
2021-05-14,3,2.9438,1.7318,4.1626
2021-05-15,3,2.8347,1.4787,4.034
2021-05-16,3,2.5575,1.3567,3.8092
2021-06-01,3,2.8219,1.5318,3.9871
2021-06-02,3,2.8152,1.5416,4.0047
2021-06-03,3,2.8519,1.555,4.1153
2021-06-04,3,2.81,1.605,4.016
2021-06-05,3,2.6156,1.4179,3.9762
2021-06-06,3,2.2469,1.0688,3.5369
2021-06-07,3,2.3035,1.0673,3.5308
2021-07-01,3,2.1487,0.9392,3.4576
2021-07-02,3,2.1636,0.9356,3.3732
2021-07-03,3,2.0234,0.7221,3.3327
2021-07-04,3,1.705,0.4053,2.9475
2021-07-05,3,1.807,0.6193,2.9887
2021-07-06,3,1.907,0.7623,3.2114
2021-07-07,3,1.9197,0.6964,3.1809
2021-07-08,3,1.9772,0.713,3.2
2021-07-09,3,1.9571,0.6841,3.1446
2021-08-01,3,1.8586,0.6246,3.1233
2021-08-02,3,2.0698,0.759,3.2835
2021-08-03,3,2.2823,1.146,3.6485
2021-08-04,3,2.4092,1.1842,3.633
2021-08-05,3,2.5802,1.3715,3.7101
2021-08-06,3,2.6711,1.4426,3.8554
2021-08-07,3,2.6059,1.3812,3.8233
2021-08-08,3,2.3605,1.1329,3.6474
2021-08-09,3,2.533,1.2519,3.7528
2021-08-10,3,2.7002,1.4434,3.9443
2021-08-11,3,2.7762,1.6096,3.9249
2021-08-12,3,2.8923,1.6527,4.0722
2021-09-01,3,2.6804,1.4707,3.9411
2021-09-02,3,2.8093,1.5375,3.9879
2021-09-03,3,2.8677,1.5208,4.0779
2021-09-04,3,2.7795,1.5194,3.9997
2021-09-05,3,2.5204,1.2161,3.8048
2021-09-06,3,2.6878,1.5336,3.9059
2021-09-07,3,2.8575,1.555,4.0435
2021-09-08,3,2.9425,1.6681,4.2095
2021-09-09,3,3.0727,1.7921,4.3685
2021-09-10,3,3.1237,1.9092,4.4599
2021-09-11,3,3.0192,1.6887,4.2203
2021-09-12,3,2.7351,1.4937,3.9296
2021-09-13,3,2.869,1.7184,4.187
2021-09-14,3,2.9975,1.8752,4.2797
2021-09-15,3,3.0342,1.841,4.3098
2021-09-16,3,3.1102,1.8591,4.3902
2021-09-17,3,3.1022,1.924,4.3204
2021-09-18,3,2.9353,1.6366,4.1697
2021-09-19,3,2.5868,1.2871,3.779
2021-09-20,3,2.6558,1.4339,3.8724
2021-09-21,3,2.7204,1.4356,3.9734
2021-10-01,3,2.0724,0.7387,3.3543
2021-10-02,3,1.8786,0.6017,3.0946
2021-10-03,3,1.5197,0.3819,2.6851
2021-12-01,3,2.3698,1.0982,3.5742
2021-12-02,3,2.4745,1.2545,3.6669
2021-12-03,3,2.5027,1.3123,3.8059
2021-12-04,3,2.3795,1.1993,3.651
2021-12-05,3,2.082,0.843,3.368
2021-12-06,3,2.2094,0.9598,3.4715
2021-12-07,3,2.3389,1.0621,3.5459
2021-12-08,3,2.3853,1.2194,3.6247
2021-12-09,3,2.4801,1.313,3.7618
2021-12-10,3,2.5004,1.2612,3.7137
2021-12-11,3,2.3713,1.1244,3.6897
2021-12-12,3,2.0698,0.7386,3.353
2021-12-13,3,2.1946,0.9417,3.3877
2022-01-01,3,1.9754,0.6644,3.0989
2022-01-02,3,1.5783,0.3546,2.839
2022-01-03,3,1.6361,0.3837,2.8718
2022-01-04,3,1.694,0.4634,2.7882
2022-01-05,3,1.6673,0.4578,2.9512
2022-01-06,3,1.6881,0.4987,2.8283
2022-01-07,3,1.6345,0.3517,2.8792
2022-01-08,3,1.4324,0.1647,2.6995
2022-01-09,3,1.06,0.0,2.2536
2022-01-10,3,1.1171,0.0,2.3397
2022-01-11,3,1.1821,0.0,2.395
2022-01-12,3,1.1704,0.0,2.5087
2022-01-13,3,1.2145,0.0,2.4107
2022-01-14,3,1.192,0.0,2.4744
2022-01-15,3,1.029,0.0,2.2343
2022-02-01,3,1.715,0.4643,2.9478
2022-02-02,3,1.8415,0.5517,3.0909
2022-02-03,3,2.0134,0.8207,3.2842
2022-02-04,3,2.1067,0.8995,3.3364
2022-02-05,3,2.0453,0.8626,3.3497
2022-02-06,3,1.8055,0.5261,2.9511
2022-02-07,3,1.9853,0.7035,3.2475
2022-02-08,3,2.1617,0.937,3.4669
2022-02-09,3,2.2487,0.9664,3.5766
2022-02-10,3,2.3776,1.1147,3.5896
2022-02-11,3,2.4255,1.127,3.6993
2022-02-12,3,2.3178,0.9898,3.4828
2022-02-13,3,2.0317,0.7264,3.2397
2022-03-01,3,2.3165,1.0891,3.5024
2022-03-02,3,2.3817,1.1365,3.6712
2022-04-01,3,2.4989,1.2255,3.7886
2022-04-02,3,2.4089,1.1904,3.7057
2022-04-03,3,2.1542,0.9007,3.411
2022-04-04,3,2.3331,1.1,3.5916
2022-04-05,3,2.5222,1.2587,3.8038
2022-04-06,3,2.635,1.4578,3.9829
2022-04-07,3,2.8018,1.5393,3.9843
2022-04-08,3,2.8982,1.6464,4.1972
2022-04-09,3,2.8481,1.651,4.0993
2022-04-10,3,2.6269,1.3648,3.9139
2022-04-11,3,2.8317,1.566,4.0602
2022-04-12,3,3.0384,1.7556,4.2507
2022-04-13,3,3.1597,1.8688,4.5
2022-05-01,3,1.752,0.4557,3.0373
2022-05-02,3,2.8962,1.5826,4.1493
2022-05-03,3,2.9695,1.7037,4.3033
2022-05-04,3,2.9631,1.6959,4.2442
2022-05-05,3,3.0097,1.7961,4.2782
2022-05-06,3,2.987,1.7506,4.3188
2022-05-07,3,2.821,1.582,4.0895
2022-06-01,3,2.8132,1.5809,4.0682
2022-06-02,3,2.8568,1.6711,4.0417
2022-06-03,3,2.8203,1.5991,4.041
2022-06-04,3,2.63,1.425,3.9055
2022-06-05,3,2.2637,1.0378,3.5668
2022-07-01,3,2.1023,0.858,3.4338
2022-07-02,3,1.9693,0.679,3.1985
2022-07-03,3,1.6581,0.4621,2.8128
2022-07-04,3,1.7673,0.4719,2.9172
2022-07-05,3,1.8741,0.6263,3.1431
2022-07-06,3,1.893,0.6478,3.0388
2022-08-01,3,1.8944,0.7169,3.3043
2022-08-02,3,2.1092,0.8376,3.349
2022-08-03,3,2.24,0.9392,3.454
2022-08-04,3,2.4167,1.1074,3.6438
2022-08-05,3,2.5147,1.2674,3.7689
2022-08-06,3,2.4579,1.2442,3.7193
2022-08-07,3,2.222,1.1134,3.4947
2022-08-08,3,2.4048,1.1793,3.6589
2022-08-09,3,2.5828,1.3908,3.8584
2022-08-10,3,2.6697,1.3713,3.9449
2022-08-11,3,2.7968,1.6018,4.003
2022-08-12,3,2.8408,1.553,4.1077
2022-09-01,3,2.6999,1.4776,3.8817
2022-09-02,3,2.7534,1.4967,3.9579
2022-09-03,3,2.6617,1.4859,3.9567
2022-10-01,3,1.8935,0.6515,3.1193
2022-10-02,3,1.5255,0.2722,2.7491
2022-10-03,3,1.5909,0.378,2.7878
2022-10-04,3,1.6675,0.4728,2.8979
2022-10-05,3,1.6703,0.4436,2.8394
2022-10-06,3,1.7309,0.5237,2.9065
2022-10-07,3,1.7263,0.4943,2.9569
2022-10-08,3,1.5815,0.3607,2.845
2022-10-09,3,1.273,0.0137,2.5035
2022-10-10,3,1.3991,0.1472,2.6608
2022-11-01,3,1.3533,0.1696,2.5918
2022-11-02,3,1.954,0.7179,3.2659
2022-11-03,3,2.039,0.7552,3.3108
2022-11-04,3,2.0495,0.7385,3.2994
2022-11-05,3,1.9111,0.5966,3.0755
2022-11-06,3,1.6014,0.3309,2.816
2022-11-07,3,1.7197,0.5075,3.005
2022-12-01,3,2.3944,1.1646,3.5801
2022-12-02,3,2.4254,1.1906,3.6046
2022-12-03,3,2.3047,1.061,3.6604
2022-12-04,3,2.0096,0.8679,3.1753
2022-12-05,3,2.1387,0.8965,3.3806
2022-12-06,3,2.2697,1.0943,3.473
2022-12-07,3,2.3171,1.0697,3.5003
2022-12-08,3,2.4126,1.1526,3.614
2022-12-09,3,2.4332,1.1501,3.604
2022-12-10,3,2.3042,1.1126,3.5745
2022-12-11,3,2.0027,0.8041,3.2871
2022-12-12,3,2.1273,0.8915,3.381
2022-12-13,3,2.2554,0.9666,3.5213
2022-12-14,3,2.3012,1.0291,3.5486
2022-12-15,3,2.396,1.2567,3.5983
2022-12-16,3,2.4163,1.1298,3.6788
2022-12-17,3,2.2868,0.9485,3.5063
2022-12-18,3,1.9841,0.7519,3.2262
2022-12-19,3,2.1063,0.8464,3.3423
2022-12-20,3,2.2301,0.9855,3.4254
2022-12-21,3,2.2694,1.0798,3.4856
2022-12-22,3,2.3548,1.1088,3.5811
2022-12-23,3,2.3627,1.1228,3.5962
2022-12-24,3,2.2174,0.9992,3.4638
2022-12-25,3,1.8953,0.6606,3.0963
2022-12-26,3,1.9947,0.6661,3.2951
2022-12-27,3,2.0923,0.7417,3.3206
2022-12-28,3,2.1022,0.8993,3.2856
2022-12-29,3,2.1555,0.8623,3.399
2022-12-30,3,2.129,0.9637,3.3334
2022-12-31,3,1.9479,0.6476,3.1218
2023-01-01,3,1.6218,0.4343,2.8414
2023-01-02,3,1.652,0.4849,2.9147
2023-01-03,3,1.714,0.4258,2.9857
2023-01-04,3,1.6903,0.4838,2.9953
2019-01-01,4,2.1281,0.9895,3.3179
2019-01-02,4,2.1993,1.1048,3.2737
2019-01-03,4,2.2667,1.2755,3.4078
2019-01-04,4,2.3512,1.2485,3.427
2019-01-05,4,2.2434,1.1612,3.3481
2019-01-06,4,2.2763,1.1729,3.3544
2019-01-07,4,2.179,1.0606,3.2839
2019-01-08,4,2.2675,1.1965,3.3856
2019-02-01,4,2.9412,1.8752,4.033
2019-02-02,4,2.7261,1.7105,3.8382
2019-02-03,4,2.6347,1.5167,3.7435
2019-02-04,4,2.3966,1.3473,3.5563
2019-02-05,4,2.3288,1.2523,3.5067
2019-02-06,4,2.1454,1.0653,3.2795
2019-02-07,4,2.0551,0.9601,3.14
2019-02-08,4,1.9792,0.9941,3.0746
2019-02-09,4,1.7104,0.6295,2.8287
2019-02-10,4,1.5837,0.4134,2.6654
2019-03-01,4,2.084,0.9819,3.2399
2019-03-02,4,2.1409,1.0654,3.1404
2019-03-03,4,2.3318,1.2124,3.4716
2019-03-04,4,2.381,1.3352,3.5144
2019-03-05,4,2.5998,1.5536,3.7049
2019-03-06,4,2.6967,1.5503,3.8205
2019-03-07,4,2.8746,1.7813,3.9627
2019-04-01,4,1.506,0.3393,2.6159
2019-04-02,4,1.6497,0.5474,2.6948
2019-04-03,4,1.7089,0.4971,2.7508
2019-04-04,4,1.8879,0.7648,2.9823
2019-05-01,4,2.8245,1.7719,3.9453
2019-05-02,4,3.1337,1.9499,4.2843
2019-05-03,4,3.0842,2.0208,4.2309
2019-05-04,4,2.8457,1.7065,3.9116
2019-05-05,4,2.7524,1.6441,3.7919
2019-05-06,4,2.5344,1.3889,3.6628
2019-05-07,4,2.5082,1.4591,3.6316
2019-05-08,4,1.4556,0.3282,2.483
2019-05-09,4,2.377,1.216,3.366
2019-05-10,4,2.3978,1.3317,3.5907
2019-05-11,4,2.2387,1.1221,3.3571
2019-05-12,4,2.2315,1.139,3.2554
2019-05-13,4,2.1036,0.9686,3.257
2019-05-14,4,2.1691,1.0988,3.1597
2019-06-01,4,2.5202,1.4435,3.5794
2019-06-02,4,2.5349,1.4701,3.5977
2019-06-03,4,2.4127,1.1895,3.5436
2019-06-04,4,2.4696,1.4192,3.5096
2019-06-05,4,2.418,1.2248,3.4968
2019-07-01,4,2.4993,1.3956,3.5816
2019-07-02,4,2.553,1.4332,3.7195
2019-07-03,4,2.4951,1.3861,3.6313
2019-07-04,4,2.5322,1.4538,3.5854
2019-07-05,4,2.5838,1.4791,3.7031
2019-07-06,4,2.4401,1.2883,3.5032
2019-07-07,4,2.4341,1.3696,3.5529
2019-07-08,4,2.2952,1.1975,3.3784
2019-07-09,4,2.3392,1.2388,3.4115
2019-07-10,4,2.279,1.1431,3.4008
2019-08-01,4,2.941,1.8036,4.1349
2019-08-02,4,3.037,1.935,4.131
2019-08-03,4,2.9303,1.7866,4.0096
2019-08-04,4,2.9526,1.807,4.1108
2019-09-01,4,2.2429,1.0913,3.301
2019-09-02,4,2.1413,1.0704,3.2795
2019-09-03,4,2.2158,1.0849,3.3635
2019-09-04,4,2.177,1.1072,3.2893
2019-09-05,4,2.2298,1.1508,3.294
2019-09-06,4,2.2922,1.2158,3.3773
2019-09-07,4,2.1532,1.0504,3.2528
2019-09-08,4,2.1447,1.0245,3.2967
2019-09-09,4,1.995,0.8261,3.0454
2019-10-01,4,1.9571,0.8502,3.1204
2019-10-02,4,2.0517,0.8674,3.1251
2019-10-03,4,2.2523,1.1795,3.3148
2019-10-04,4,2.475,1.3779,3.6576
2019-10-05,4,2.5066,1.4112,3.589
2019-10-06,4,2.6764,1.6391,3.8093
2019-10-07,4,2.7096,1.6513,3.901
2019-10-08,4,2.9186,1.8012,4.0194
2019-10-09,4,3.0122,1.875,4.0671
2019-10-10,4,3.1941,1.9953,4.3649
2019-10-11,4,3.3804,2.3491,4.4308
2019-10-12,4,3.3586,2.2885,4.4364
2019-10-13,4,3.459,2.4273,4.5898
2019-11-01,4,2.379,1.293,3.461
2019-11-02,4,2.3405,1.1912,3.4049
2019-11-03,4,2.324,1.229,3.4263
2019-11-04,4,2.187,1.1368,3.2828
2019-11-05,4,2.2445,1.1099,3.3956
2019-11-06,4,2.208,1.0296,3.321
2019-11-07,4,2.2827,1.2065,3.408
2019-11-08,4,2.3859,1.309,3.4462
2019-11-09,4,2.3059,1.215,3.3583
2019-11-10,4,2.3729,1.2816,3.4813
2019-11-11,4,2.6408,1.5236,3.6258
2019-11-12,4,2.4397,1.3081,3.4896
2019-11-13,4,2.4618,1.3803,3.5537
2019-12-01,4,2.3416,1.2224,3.5084
2019-12-02,4,2.1508,1.0298,3.264
2019-12-03,4,2.1413,1.0798,3.2961
2019-12-04,4,2.0266,0.9399,3.0466
2019-12-05,4,2.0141,0.8985,3.1891
2019-12-06,4,2.0239,0.9227,3.1566
2019-12-07,4,1.8469,0.77,2.9826
2019-12-08,4,1.8161,0.6996,2.9896
2019-12-09,4,1.6605,0.5267,2.7832
2019-12-10,4,1.6957,0.602,2.8082
2019-12-11,4,1.6336,0.5106,2.6711
2019-12-12,4,1.6801,0.5325,2.7533
2019-12-13,4,1.7537,0.6561,2.8608
2019-12-14,4,1.6431,0.5109,2.7775
2019-12-15,4,1.6795,0.5448,2.7814
2019-12-16,4,1.5902,0.5213,2.5333
2019-12-17,4,1.6888,0.5346,2.7359
2019-12-18,4,1.6858,0.6301,2.7851
2019-12-19,4,1.7855,0.6641,2.9408
2020-01-01,4,1.9544,0.9028,3.0826
2020-01-02,4,2.1245,0.9661,3.1864
2020-01-03,4,2.209,1.147,3.2825
2020-01-04,4,2.0997,0.9709,3.2041
2020-01-05,4,2.1299,1.1246,3.2185
2020-01-06,4,2.0286,0.9308,3.0959
2020-01-07,4,2.1117,0.985,3.222
2020-01-08,4,2.0919,0.9676,3.1767
2020-01-09,4,2.1758,1.0869,3.2049
2020-01-10,4,2.2827,1.1628,3.4888
2020-01-11,4,2.2024,1.1499,3.212
2020-02-01,4,2.722,1.6367,3.7596
2020-02-02,4,2.6493,1.5516,3.7658
2020-02-03,4,2.4279,1.4034,3.4823
2020-02-04,4,2.3742,1.298,3.3844
2020-02-05,4,2.2019,1.1301,3.3079
2020-02-06,4,2.1191,1.0265,3.2055
2020-02-07,4,2.0479,0.9678,3.1503
2020-02-08,4,1.7797,0.742,2.8725
2020-03-01,4,2.0213,0.9146,3.1116
2020-03-02,4,2.0809,0.9839,3.1661
2020-03-03,4,2.3146,1.1758,3.3998
2020-03-04,4,2.4304,1.2966,3.6279
2020-03-05,4,2.6307,1.5802,3.7203
2020-03-06,4,2.8313,1.7153,3.9388
2020-03-07,4,2.8188,1.7173,3.9137
2020-03-08,4,2.9231,1.9171,4.1637
2020-03-09,4,2.8709,1.8115,4.0372
2020-03-10,4,2.976,1.7424,4.106
2020-03-11,4,2.9497,1.8782,4.0731
2020-03-12,4,2.9988,1.9722,4.1685
2020-03-13,4,3.0421,1.9621,4.164
2020-03-14,4,2.8702,1.813,3.8846
2020-03-15,4,2.8172,1.7104,3.9628
2020-04-01,4,1.5403,0.386,2.567
2020-04-02,4,1.6942,0.5546,2.8843
2020-04-03,4,1.8868,0.7767,3.0585
2020-04-04,4,1.9054,0.8028,3.0641
2020-04-05,4,2.0792,0.9804,3.2341
2020-04-06,4,2.1335,0.9702,3.23
2020-04-07,4,2.3798,1.1675,3.4985
2020-05-01,4,2.8684,1.7005,3.9923
2020-05-02,4,3.004,1.909,4.104
2020-05-03,4,2.904,1.8394,4.0616
2020-05-04,4,2.6768,1.5962,3.788
2020-05-05,4,2.6393,1.5536,3.7263
2020-05-06,4,2.5047,1.4211,3.5714
2020-05-07,4,2.4805,1.3608,3.6183
2020-05-08,4,1.5548,0.4661,2.6801
2020-05-09,4,2.3115,1.2133,3.3822
2020-05-10,4,2.289,1.1474,3.3189
2020-05-11,4,2.1464,1.0365,3.2533
2020-05-12,4,2.1982,1.1238,3.2859
2020-06-01,4,2.1308,1.0736,3.2313
2020-06-02,4,2.5447,1.4226,3.4895
2020-06-03,4,2.4964,1.3787,3.688
2020-06-04,4,2.5453,1.4711,3.6629
2020-06-05,4,2.6108,1.5261,3.7664
2020-06-06,4,2.4833,1.312,3.5543
2020-06-07,4,2.4957,1.3482,3.5638
2020-06-08,4,2.3767,1.3436,3.5218
2020-06-09,4,2.4421,1.2837,3.5175
2020-06-10,4,2.404,1.2279,3.5394
2020-06-11,4,2.4686,1.3507,3.6141
2020-06-12,4,2.5546,1.3352,3.6946
2020-06-13,4,2.4514,1.3413,3.5392
2020-06-14,4,2.4907,1.4222,3.5668
2020-06-15,4,2.4004,1.2771,3.419
2020-07-01,4,2.6308,1.4962,3.7675
2020-07-02,4,2.6742,1.6464,3.7618
2020-07-03,4,2.7308,1.6122,3.8663
2020-07-04,4,2.591,1.4685,3.718
2020-07-05,4,2.5875,1.4175,3.6978
2020-07-06,4,2.4496,1.4747,3.5182
2020-07-07,4,2.4933,1.3541,3.5997
2020-07-08,4,2.4312,1.4379,3.5293
2020-07-09,4,2.4704,1.4237,3.5436
2020-07-10,4,2.5305,1.3399,3.6662
2020-07-11,4,2.4018,1.3387,3.4726
2020-07-12,4,2.4171,1.3212,3.5864
2020-07-13,4,2.3052,1.2074,3.5036
2020-07-14,4,2.9927,1.9808,4.0771
2020-07-15,4,2.358,1.1117,3.4331
2020-07-16,4,2.4405,1.2995,3.6175
2020-07-17,4,2.5474,1.4278,3.5967
2020-07-18,4,2.4678,1.4063,3.5225
2020-07-19,4,2.5329,1.4397,3.6056
2020-07-20,4,2.4701,1.3494,3.5548
2020-07-21,4,2.5932,1.4146,3.7137
2020-07-22,4,2.6128,1.5489,3.7047
2020-07-23,4,2.7332,1.5819,3.8582
2020-07-24,4,2.8718,1.7553,3.9959
2020-09-01,4,2.4304,1.2782,3.6006
2020-09-02,4,2.4007,1.3307,3.6589
2020-09-03,4,2.4637,1.3629,3.5392
2020-09-04,4,2.537,1.3693,3.6555
2020-09-05,4,2.4075,1.3427,3.546
2020-10-01,4,2.3018,1.2237,3.4932
2020-10-02,4,2.5176,1.3558,3.6298
2020-10-03,4,2.5455,1.445,3.6906
2020-10-04,4,2.7148,1.6657,3.8973
2020-10-05,4,2.7509,1.6491,3.8798
2020-10-06,4,2.9661,1.8494,3.9971
2020-10-07,4,3.0692,1.8687,4.1638
2020-10-08,4,3.2634,2.1653,4.3616
2020-10-09,4,3.4649,2.3506,4.5428
2020-11-01,4,2.4647,1.3371,3.5234
2020-11-02,4,2.44,1.3401,3.501
2020-11-03,4,2.4806,1.3575,3.5757
2020-11-04,4,2.4261,1.3263,3.5487
2020-11-05,4,2.4834,1.3978,3.5295
2020-11-06,4,2.5705,1.5017,3.7178
2020-11-07,4,2.4758,1.3163,3.6195
2020-12-01,4,2.4195,1.2942,3.423
2020-12-02,4,2.3011,1.1751,3.3827
2020-12-03,4,2.2827,1.1816,3.4335
2020-12-04,4,2.2846,1.1495,3.3515
2020-12-05,4,2.0979,1.0321,3.2521
2020-12-06,4,2.0558,0.9065,3.1134
2020-12-07,4,1.8877,0.7404,3.0712
2021-01-01,4,2.2342,1.159,3.4077
2021-01-02,4,2.2252,1.0461,3.3555
2021-01-03,4,2.2526,1.2174,3.4149
2021-01-04,4,2.147,0.9584,3.2137
2021-01-05,4,2.2244,1.1808,3.3126
2021-02-01,4,2.6458,1.5921,3.7211
2021-02-02,4,2.6074,1.4655,3.7039
2021-03-01,4,1.8832,0.7769,3.0179
2021-03-02,4,2.1226,1.0327,3.2734
2021-03-03,4,2.2486,1.1796,3.3303
2021-03-04,4,2.4633,1.3563,3.5522
2021-03-05,4,2.6819,1.5402,3.7585
2021-03-06,4,2.6908,1.6421,3.8503
2021-03-07,4,2.8191,1.7511,3.9113
2021-03-08,4,2.7927,1.619,3.8581
2021-04-01,4,1.5064,0.4016,2.6331
2021-04-02,4,1.6683,0.5268,2.7622
2021-04-03,4,1.6587,0.5751,2.705
2021-04-04,4,1.8074,0.6581,2.8574
2021-04-05,4,1.9966,0.8761,3.1452
2021-04-06,4,2.069,0.9422,3.2158
2021-04-07,4,2.2022,1.0423,3.3861
2021-04-08,4,2.4423,1.4252,3.4601
2021-04-09,4,2.704,1.5508,3.8628
2021-04-10,4,2.773,1.651,3.856
2021-04-11,4,2.9775,1.8757,4.0953
2021-04-12,4,3.0419,1.8492,4.0947
2021-05-01,4,2.61,1.4834,3.7453
2021-05-02,4,2.8798,1.6748,3.9574
2021-05-03,4,2.6416,1.5758,3.762
2021-05-04,4,2.5903,1.5299,3.7215
2021-05-05,4,2.4398,1.3542,3.4856
2021-05-06,4,2.3977,1.3163,3.5381
2021-05-07,4,2.3841,1.3441,3.4361
2021-06-01,4,2.2772,1.1522,3.3947
2021-06-02,4,2.2287,1.0605,3.3352
2021-07-01,4,2.3185,1.1712,3.3943
2021-07-02,4,2.3765,1.344,3.4823
2021-07-03,4,2.237,1.2279,3.3413
2021-07-04,4,2.2327,1.1552,3.2967
2021-07-05,4,2.0925,1.0764,3.1208
2021-08-01,4,2.6215,1.4988,3.742
2021-08-02,4,2.5222,1.362,3.6514
2021-08-03,4,2.595,1.4694,3.6674
2021-08-04,4,2.5511,1.4695,3.6724
2021-08-05,4,2.5968,1.5728,3.6841
2021-09-01,4,1.8073,0.6422,2.913
2021-09-02,4,1.8741,0.6771,3.0831
2021-09-03,4,1.9523,0.8476,3.0167
2021-09-04,4,1.8304,0.7649,2.8716
2021-09-05,4,1.8395,0.6494,2.98
2021-09-06,4,1.7073,0.6356,2.8714
2021-09-07,4,1.7484,0.5361,2.8055
2021-09-08,4,1.6746,0.55,2.8203
2021-10-01,4,1.7153,0.5481,2.848
2021-10-02,4,1.7356,0.6395,2.8422
2021-10-03,4,1.9004,0.8404,3.0117
2021-10-04,4,1.9353,0.8352,3.0414
2021-10-05,4,2.1526,1.054,3.2847
2021-10-06,4,2.2612,1.2065,3.4203
