ds,zone_sk,congestion_forecast,congestion_lower,congestion_upper
2020-10-02,3,1.9895,0.7827,3.2408
2020-10-03,3,1.8056,0.6343,3.1249
2020-10-04,3,1.4574,0.2342,2.6672
2020-10-05,3,1.5441,0.2222,2.6309
2020-10-06,3,1.6431,0.5241,2.962
2020-10-07,3,1.6689,0.455,2.965
2020-10-08,3,1.7526,0.5615,2.9904
2020-10-09,3,1.7705,0.4843,3.0198
2020-10-10,3,1.6474,0.3862,2.8696
2020-10-11,3,1.3591,0.1153,2.5839
2020-10-12,3,1.5037,0.249,2.7748
2020-11-01,3,1.174,0.0,2.45
2020-11-02,3,1.8536,0.5731,3.0707
2020-11-03,3,1.9723,0.7294,3.257
2020-11-04,3,2.0087,0.7773,3.2874
2020-11-05,3,2.0948,0.8072,3.2891
2020-11-06,3,2.1081,0.9077,3.2422
2020-11-07,3,1.9742,0.6745,3.1867
2020-11-08,3,1.6704,0.3833,2.9811
2020-11-09,3,1.7957,0.6041,3.1032
2020-11-10,3,1.9278,0.6816,3.2054
2020-12-01,3,2.35,1.1907,3.5377
2020-12-02,3,2.4056,1.1459,3.6781
2020-12-03,3,2.5079,1.2051,3.7471
2020-12-04,3,2.534,1.3315,3.8426
2020-12-05,3,2.4091,1.1122,3.5798
2020-12-06,3,2.1103,0.8571,3.3306
2020-12-07,3,2.2367,1.0468,3.5242
2021-01-01,3,2.1251,0.9235,3.3851
2021-01-02,3,1.8999,0.7283,3.088
2021-01-03,3,1.531,0.2386,2.8429
2021-01-04,3,1.5854,0.286,2.9011
2021-01-05,3,1.6409,0.3702,2.8824
2021-01-06,3,1.6131,0.344,2.7744
2021-01-07,3,1.6342,0.4091,2.8517
2021-01-08,3,1.5821,0.3166,2.8129
2021-01-09,3,1.3833,0.1105,2.6501
2021-01-10,3,1.0156,0.0,2.1904
2021-01-11,3,1.0789,0.0,2.2342
2021-01-12,3,1.1515,0.0,2.453
2021-01-13,3,1.1488,0.0,2.3875
2021-01-14,3,1.2031,0.0,2.6417
2021-01-15,3,1.192,0.0283,2.4669
2021-01-16,3,1.0412,0.0,2.2572
2021-01-17,3,0.728,0.0,1.9577
2021-01-18,3,0.8515,0.0,2.0577
2021-01-19,3,0.989,0.0,2.2951
2021-01-20,3,1.0545,0.0,2.3578
2021-01-21,3,1.1794,0.0,2.4471
2021-01-22,3,1.2397,0.0023,2.4357
2021-02-01,3,1.6529,0.3622,2.8344
2021-02-02,3,1.8612,0.5293,3.1993
2021-02-03,3,1.9835,0.7572,3.215
2021-02-04,3,2.15,0.9181,3.371
2021-02-05,3,2.2367,0.9746,3.4405
2021-02-06,3,2.168,0.9949,3.6061
2021-02-07,3,1.9203,0.7599,3.1538
2021-02-08,3,2.0917,0.7519,3.3398
2021-02-09,3,2.2596,1.0045,3.5518
2021-02-10,3,2.3381,1.0597,3.5544
2021-03-01,3,2.2452,0.9341,3.5518
2021-03-02,3,2.3934,1.1243,3.5677
2021-03-03,3,2.4609,1.2084,3.6744
2021-03-04,3,2.5782,1.3354,3.8928
2021-03-05,3,2.6215,1.4603,3.8781
2021-03-06,3,2.5152,1.2009,3.8368
2021-03-07,3,2.2352,0.9328,3.447
2021-03-08,3,2.3796,1.1413,3.6581
2021-03-09,3,2.5249,1.2643,3.6903
2021-03-10,3,2.5847,1.3497,3.912
2021-03-11,3,2.69,1.4149,3.9117
2021-03-12,3,2.717,1.4222,3.97
2021-03-13,3,2.5906,1.2813,3.8841
2021-03-14,3,2.2874,1.0051,3.475
2021-03-15,3,2.4063,1.2438,3.6364
2021-04-01,3,2.5457,1.3387,3.8278
2021-04-02,3,2.6071,1.4258,3.7982
2021-04-03,3,2.527,1.2334,3.845
2021-04-04,3,2.2817,0.8741,3.5659
2021-04-05,3,1.2241,0.0,2.5033
2021-04-06,3,2.6659,1.4551,3.8579
2021-04-07,3,2.785,1.5147,4.1026
2021-04-08,3,2.9567,1.692,4.1687
2021-04-09,3,3.0565,1.8969,4.3183
2021-04-10,3,3.008,1.7823,4.2441
2021-04-11,3,2.7866,1.4665,3.9669
2021-05-01,3,2.1021,0.9439,3.4153
2021-05-02,3,2.8204,1.5832,4.0337
2021-05-03,3,2.8911,1.6223,4.0824
2021-05-04,3,2.9682,1.8265,4.2537
2021-05-05,3,2.9671,1.6496,4.2655
2021-05-06,3,3.0203,1.8023,4.3238
2021-05-07,3,3.0054,1.644,4.1908
2021-05-08,3,3.0145,1.7866,4.316
2021-05-09,3,2.5256,1.2597,3.7855
2021-05-10,3,2.6368,1.3868,3.8321
2021-05-11,3,2.759,1.4508,3.8884
2021-05-12,3,2.8061,1.5061,3.9859
2021-05-13,3,0.9271,0.0,2.1808
2021-05-14,3,2.9438,1.7385,4.1927
2021-05-15,3,2.8347,1.5486,4.0357
2021-05-16,3,2.5575,1.2836,3.7573
2021-06-01,3,2.8219,1.6762,4.0746
2021-06-02,3,2.8152,1.4892,4.0625
2021-06-03,3,2.8519,1.5488,4.1376
2021-06-04,3,2.81,1.5306,3.992
2021-06-05,3,2.6156,1.3563,3.8644
2021-06-06,3,2.2469,1.0275,3.5289
2021-06-07,3,2.3035,1.0724,3.5659
2021-07-01,3,2.1487,0.9745,3.4341
2021-07-02,3,2.1636,0.8721,3.3844
2021-07-03,3,2.0234,0.6694,3.2093
2021-07-04,3,1.705,0.436,2.8903
2021-07-05,3,1.807,0.6142,3.0717
2021-07-06,3,1.907,0.6419,3.0834
2021-07-07,3,1.9197,0.7132,3.1427
2021-07-08,3,1.9772,0.798,3.1703
2021-07-09,3,1.9571,0.6582,3.2172
2021-08-01,3,1.8586,0.6321,3.1237
2021-08-02,3,2.0698,0.8642,3.2528
2021-08-03,3,2.2823,1.0999,3.5015
2021-08-04,3,2.4092,1.1553,3.666
2021-08-05,3,2.5802,1.3904,3.87
2021-08-06,3,2.6711,1.3617,3.9458
2021-08-07,3,2.6059,1.3606,3.887
2021-08-08,3,2.3605,1.055,3.6367
2021-08-09,3,2.533,1.2772,3.7503
2021-08-10,3,2.7002,1.3936,3.8741
2021-08-11,3,2.7762,1.5334,3.9378
2021-08-12,3,2.8923,1.6476,4.1243
2021-09-01,3,2.6804,1.4892,3.9295
2021-09-02,3,2.8093,1.5363,4.0211
2021-09-03,3,2.8677,1.5679,4.0583
2021-09-04,3,2.7795,1.6083,4.0963
2021-09-05,3,2.5204,1.2643,3.6654
2021-09-06,3,2.6878,1.4885,3.9479
2021-09-07,3,2.8575,1.6627,4.0946
2021-09-08,3,2.9425,1.687,4.2705
2021-09-09,3,3.0727,1.7435,4.3549
2021-09-10,3,3.1237,1.7994,4.464
2021-09-11,3,3.0192,1.7267,4.1722
2021-09-12,3,2.7351,1.426,3.9904
2021-09-13,3,2.869,1.6128,4.0365
2021-09-14,3,2.9975,1.8026,4.254
2021-09-15,3,3.0342,1.8068,4.3534
2021-09-16,3,3.1102,1.8971,4.3494
2021-09-17,3,3.1022,1.7624,4.4099
2021-09-18,3,2.9353,1.7117,4.1956
2021-09-19,3,2.5868,1.3301,3.8154
2021-09-20,3,2.6558,1.4327,3.8579
2021-09-21,3,2.7204,1.57,4.0003
2021-10-01,3,2.0724,0.7622,3.3428
2021-10-02,3,1.8786,0.6197,3.1113
2021-10-03,3,1.5197,0.2269,2.8061
2021-12-01,3,2.3698,1.2081,3.6522
2021-12-02,3,2.4745,1.1738,3.7982
2021-12-03,3,2.5027,1.1905,3.7616
2021-12-04,3,2.3795,1.1397,3.7679
2021-12-05,3,2.082,0.8055,3.2894
2021-12-06,3,2.2094,1.0025,3.4584
2021-12-07,3,2.3389,1.1208,3.5445
2021-12-08,3,2.3853,1.0077,3.6536
2021-12-09,3,2.4801,1.263,3.7179
2021-12-10,3,2.5004,1.2503,3.7368
2021-12-11,3,2.3713,1.0782,3.6284
2021-12-12,3,2.0698,0.8309,3.2948
2021-12-13,3,2.1946,0.9669,3.4571
2022-01-01,3,1.9754,0.7471,3.2111
2022-01-02,3,1.5783,0.3661,2.8144
2022-01-03,3,1.6361,0.3728,2.8252
2022-01-04,3,1.694,0.4051,2.8818
2022-01-05,3,1.6673,0.4603,3.0114
2022-01-06,3,1.6881,0.4365,2.9929
2022-01-07,3,1.6345,0.4176,2.9411
2022-01-08,3,1.4324,0.1988,2.7303
2022-01-09,3,1.06,0.0,2.385
2022-01-10,3,1.1171,0.026,2.4084
2022-01-11,3,1.1821,0.0,2.4107
2022-01-12,3,1.1704,0.0,2.3602
2022-01-13,3,1.2145,0.0,2.5324
2022-01-14,3,1.192,0.0,2.4496
2022-01-15,3,1.029,0.0,2.267
2022-02-01,3,1.715,0.4595,2.93
2022-02-02,3,1.8415,0.6716,3.0257
2022-02-03,3,2.0134,0.7317,3.2287
2022-02-04,3,2.1067,0.8791,3.4429
2022-02-05,3,2.0453,0.8914,3.3185
2022-02-06,3,1.8055,0.5018,3.0727
2022-02-07,3,1.9853,0.7668,3.2553
2022-02-08,3,2.1617,0.9142,3.3844
2022-02-09,3,2.2487,1.0733,3.5939
2022-02-10,3,2.3776,1.0969,3.5659
2022-02-11,3,2.4255,1.1845,3.6459
2022-02-12,3,2.3178,1.0285,3.5579
2022-02-13,3,2.0317,0.773,3.2692
2022-03-01,3,2.3165,1.0261,3.6584
2022-03-02,3,2.3817,1.1641,3.6612
2022-04-01,3,2.4989,1.3005,3.7658
2022-04-02,3,2.4089,1.0869,3.6635
2022-04-03,3,2.1542,0.957,3.3565
2022-04-04,3,2.3331,1.1927,3.6117
2022-04-05,3,2.5222,1.2131,3.7135
2022-04-06,3,2.635,1.3544,3.8286
2022-04-07,3,2.8018,1.5624,4.0828
2022-04-08,3,2.8982,1.6537,4.1909
2022-04-09,3,2.8481,1.6098,4.0672
2022-04-10,3,2.6269,1.4778,3.9137
2022-04-11,3,2.8317,1.6606,4.146
2022-04-12,3,3.0384,1.8439,4.269
2022-04-13,3,3.1597,1.921,4.3938
2022-05-01,3,1.752,0.5666,2.9612
2022-05-02,3,2.8962,1.6401,4.1477
2022-05-03,3,2.9695,1.7636,4.172
2022-05-04,3,2.9631,1.6595,4.2249
2022-05-05,3,3.0097,1.7066,4.2782
2022-05-06,3,2.987,1.6326,4.1703
2022-05-07,3,2.821,1.5581,4.1286
2022-06-01,3,2.8132,1.5549,3.994
2022-06-02,3,2.8568,1.6265,4.1433
2022-06-03,3,2.8203,1.5151,4.1356
2022-06-04,3,2.63,1.42,3.8038
2022-06-05,3,2.2637,0.9984,3.5037
2022-07-01,3,2.1023,0.8603,3.3469
2022-07-02,3,1.9693,0.7701,3.1719
2022-07-03,3,1.6581,0.3598,2.788
2022-07-04,3,1.7673,0.5508,2.9321
2022-07-05,3,1.8741,0.5757,3.1478
2022-07-06,3,1.893,0.6342,3.0773
2022-08-01,3,1.8944,0.6704,3.1001
2022-08-02,3,2.1092,0.7729,3.2834
2022-08-03,3,2.24,1.0301,3.5773
2022-08-04,3,2.4167,1.2931,3.6833
2022-08-05,3,2.5147,1.1741,3.6957
2022-08-06,3,2.4579,1.2241,3.6526
2022-08-07,3,2.222,0.9204,3.4311
2022-08-08,3,2.4048,1.1285,3.6137
2022-08-09,3,2.5828,1.2936,3.8018
2022-08-10,3,2.6697,1.4263,4.0076
2022-08-11,3,2.7968,1.5575,4.031
2022-08-12,3,2.8408,1.5473,4.0822
2022-09-01,3,2.6999,1.4223,3.9318
2022-09-02,3,2.7534,1.3904,4.1051
2022-09-03,3,2.6617,1.4001,3.8346
2022-10-01,3,1.8935,0.6153,3.0659
2022-10-02,3,1.5255,0.3164,2.8176
2022-10-03,3,1.5909,0.3323,2.7986
2022-10-04,3,1.6675,0.419,2.9745
2022-10-05,3,1.6703,0.4063,2.9968
2022-10-06,3,1.7309,0.4276,3.0073
2022-10-07,3,1.7263,0.4151,2.9886
2022-10-08,3,1.5815,0.3461,2.7447
2022-10-09,3,1.273,0.0848,2.4776
2022-10-10,3,1.3991,0.1289,2.6143
2022-11-01,3,1.3533,0.1228,2.5948
2022-11-02,3,1.954,0.6996,3.1394
2022-11-03,3,2.039,0.6604,3.3384
2022-11-04,3,2.0495,0.8162,3.3727
2022-11-05,3,1.9111,0.6647,3.1575
2022-11-06,3,1.6014,0.4545,2.8064
2022-11-07,3,1.7197,0.4419,3.0231
2022-12-01,3,2.3944,1.159,3.5852
2022-12-02,3,2.4254,1.2025,3.7072
2022-12-03,3,2.3047,0.9451,3.6305
2022-12-04,3,2.0096,0.7633,3.2473
2022-12-05,3,2.1387,0.7587,3.3084
2022-12-06,3,2.2697,1.0506,3.5517
2022-12-07,3,2.3171,1.1292,3.5316
2022-12-08,3,2.4126,1.1164,3.6967
2022-12-09,3,2.4332,1.2598,3.7113
2022-12-10,3,2.3042,0.9707,3.5964
2022-12-11,3,2.0027,0.7699,3.2786
2022-12-12,3,2.1273,0.9665,3.349
2022-12-13,3,2.2554,1.0909,3.5458
2022-12-14,3,2.3012,1.0832,3.5889
2022-12-15,3,2.396,1.0898,3.6065
2022-12-16,3,2.4163,1.0896,3.6876
2022-12-17,3,2.2868,1.1268,3.5172
2022-12-18,3,1.9841,0.7306,3.2499
2022-12-19,3,2.1063,0.7843,3.3717
2022-12-20,3,2.2301,0.9198,3.4989
2022-12-21,3,2.2694,1.0387,3.5891
2022-12-22,3,2.3548,1.1586,3.6229
2022-12-23,3,2.3627,1.087,3.4774
2022-12-24,3,2.2174,0.9086,3.4229
2022-12-25,3,1.8953,0.7172,3.1735
2022-12-26,3,1.9947,0.7596,3.2511
2022-12-27,3,2.0923,0.8632,3.3244
2022-12-28,3,2.1022,0.9139,3.4162
2022-12-29,3,2.1555,0.8537,3.3945
2022-12-30,3,2.129,0.8323,3.2754
2022-12-31,3,1.9479,0.7177,3.2675
2023-01-01,3,1.6218,0.3131,2.8458
2023-01-02,3,1.652,0.4079,2.9771
2023-01-03,3,1.714,0.36,3.0634
2023-01-04,3,1.6903,0.3896,2.9684
2019-01-01,4,2.1281,1.0987,3.2276
2019-01-02,4,2.1993,1.0498,3.3102
2019-01-03,4,2.2667,1.1477,3.3207
2019-01-04,4,2.3512,1.2222,3.4843
2019-01-05,4,2.2434,1.0885,3.3096
2019-01-06,4,2.2763,1.2731,3.3819
2019-01-07,4,2.179,1.1084,3.2477
2019-01-08,4,2.2675,1.2082,3.3822
2019-02-01,4,2.9412,1.9057,4.07
2019-02-02,4,2.7261,1.6077,3.8099
2019-02-03,4,2.6347,1.4746,3.8146
2019-02-04,4,2.3966,1.2593,3.4962
2019-02-05,4,2.3288,1.2377,3.4302
2019-02-06,4,2.1454,1.0735,3.2723
2019-02-07,4,2.0551,0.9197,3.1937
2019-02-08,4,1.9792,0.8584,3.1607
2019-02-09,4,1.7104,0.6433,2.812
2019-02-10,4,1.5837,0.5109,2.7136
2019-03-01,4,2.084,0.8914,3.1486
2019-03-02,4,2.1409,1.0299,3.234
2019-03-03,4,2.3318,1.1201,3.4003
2019-03-04,4,2.381,1.349,3.4496
2019-03-05,4,2.5998,1.4341,3.686
2019-03-06,4,2.6967,1.5812,3.8119
2019-03-07,4,2.8746,1.7492,3.9262
2019-04-01,4,1.506,0.4146,2.6629
2019-04-02,4,1.6497,0.6374,2.7334
2019-04-03,4,1.7089,0.6167,2.8003
2019-04-04,4,1.8879,0.7424,3.0154
2019-05-01,4,2.8245,1.6465,3.8941
2019-05-02,4,3.1337,2.0052,4.1913
2019-05-03,4,3.0842,2.0475,4.2774
2019-05-04,4,2.8457,1.7518,3.8791
2019-05-05,4,2.7524,1.697,3.83
2019-05-06,4,2.5344,1.5226,3.6599
2019-05-07,4,2.5082,1.4208,3.6095
2019-05-08,4,1.4556,0.3714,2.5294
2019-05-09,4,2.377,1.3322,3.4953
2019-05-10,4,2.3978,1.3304,3.5581
2019-05-11,4,2.2387,1.1115,3.328
2019-05-12,4,2.2315,1.1817,3.336
2019-05-13,4,2.1036,0.9786,3.0989
2019-05-14,4,2.1691,1.1276,3.345
2019-06-01,4,2.5202,1.4057,3.6536
2019-06-02,4,2.5349,1.403,3.6399
2019-06-03,4,2.4127,1.248,3.498
2019-06-04,4,2.4696,1.3174,3.6242
2019-06-05,4,2.418,1.3592,3.5667
2019-07-01,4,2.4993,1.4906,3.5869
2019-07-02,4,2.553,1.5221,3.7307
2019-07-03,4,2.4951,1.4698,3.5672
2019-07-04,4,2.5322,1.3038,3.6834
2019-07-05,4,2.5838,1.4288,3.7082
2019-07-06,4,2.4401,1.2826,3.5202
2019-07-07,4,2.4341,1.279,3.5135
2019-07-08,4,2.2952,1.2081,3.4113
2019-07-09,4,2.3392,1.2031,3.4721
2019-07-10,4,2.279,1.2132,3.3229
2019-08-01,4,2.941,1.832,4.0326
2019-08-02,4,3.037,1.8919,4.1643
2019-08-03,4,2.9303,1.8241,4.0944
2019-08-04,4,2.9526,1.8293,4.0299
2019-09-01,4,2.2429,1.1285,3.3276
2019-09-02,4,2.1413,0.9923,3.2771
2019-09-03,4,2.2158,1.0359,3.319
2019-09-04,4,2.177,1.0335,3.2431
2019-09-05,4,2.2298,1.1761,3.3082
2019-09-06,4,2.2922,1.1496,3.4352
2019-09-07,4,2.1532,1.0549,3.3118
2019-09-08,4,2.1447,1.0217,3.2475
2019-09-09,4,1.995,0.8807,3.0681
2019-10-01,4,1.9571,0.9031,3.0096
2019-10-02,4,2.0517,0.8835,3.0971
2019-10-03,4,2.2523,1.1116,3.3544
2019-10-04,4,2.475,1.4133,3.6526
2019-10-05,4,2.5066,1.4323,3.6399
2019-10-06,4,2.6764,1.5799,3.8331
2019-10-07,4,2.7096,1.6125,3.8702
2019-10-08,4,2.9186,1.7751,4.0034
2019-10-09,4,3.0122,1.9888,4.0574
2019-10-10,4,3.1941,2.0879,4.308
2019-10-11,4,3.3804,2.2917,4.424
2019-10-12,4,3.3586,2.2744,4.5297
2019-10-13,4,3.459,2.3849,4.5793
2019-11-01,4,2.379,1.2372,3.4797
2019-11-02,4,2.3405,1.2226,3.3698
2019-11-03,4,2.324,1.2682,3.3747
2019-11-04,4,2.187,1.098,3.3486
2019-11-05,4,2.2445,1.1152,3.2799
2019-11-06,4,2.208,1.1149,3.3129
2019-11-07,4,2.2827,1.1314,3.4038
2019-11-08,4,2.3859,1.2534,3.4317
2019-11-09,4,2.3059,1.204,3.4047
2019-11-10,4,2.3729,1.3256,3.4832
2019-11-11,4,2.6408,1.5331,3.6786
2019-11-12,4,2.4397,1.2867,3.535
2019-11-13,4,2.4618,1.3842,3.6404
2019-12-01,4,2.3416,1.1946,3.4918
2019-12-02,4,2.1508,1.0416,3.2667
2019-12-03,4,2.1413,1.0208,3.2604
2019-12-04,4,2.0266,0.9383,3.1624
2019-12-05,4,2.0141,1.0437,3.1808
2019-12-06,4,2.0239,0.9205,3.1404
2019-12-07,4,1.8469,0.7498,3.0386
2019-12-08,4,1.8161,0.8,2.8583
2019-12-09,4,1.6605,0.5923,2.8173
2019-12-10,4,1.6957,0.535,2.8236
2019-12-11,4,1.6336,0.5573,2.7144
2019-12-12,4,1.6801,0.5909,2.7803
2019-12-13,4,1.7537,0.6529,2.8774
2019-12-14,4,1.6431,0.6532,2.7098
2019-12-15,4,1.6795,0.6444,2.7966
2019-12-16,4,1.5902,0.519,2.6812
2019-12-17,4,1.6888,0.649,2.8726
2019-12-18,4,1.6858,0.5756,2.7583
2019-12-19,4,1.7855,0.723,2.9093
2020-01-01,4,1.9544,0.8615,3.0886
2020-01-02,4,2.1245,1.0547,3.2439
2020-01-03,4,2.209,1.0733,3.2538
2020-01-04,4,2.0997,0.995,3.1789
2020-01-05,4,2.1299,1.0789,3.2909
2020-01-06,4,2.0286,0.949,3.1367
2020-01-07,4,2.1117,1.0062,3.2179
2020-01-08,4,2.0919,0.9165,3.1969
2020-01-09,4,2.1758,1.0958,3.2757
2020-01-10,4,2.2827,1.1927,3.3564
2020-01-11,4,2.2024,1.0678,3.2094
2020-02-01,4,2.722,1.6465,3.806
2020-02-02,4,2.6493,1.5006,3.8273
2020-02-03,4,2.4279,1.2651,3.5538
2020-02-04,4,2.3742,1.2963,3.49
2020-02-05,4,2.2019,1.1498,3.3269
2020-02-06,4,2.1191,0.8942,3.2085
2020-02-07,4,2.0479,0.9105,3.1135
2020-02-08,4,1.7797,0.6943,2.878
2020-03-01,4,2.0213,0.9281,3.1098
2020-03-02,4,2.0809,1.0146,3.2149
2020-03-03,4,2.3146,1.1964,3.4373
2020-03-04,4,2.4304,1.2818,3.5595
2020-03-05,4,2.6307,1.539,3.8371
2020-03-06,4,2.8313,1.7568,3.9311
2020-03-07,4,2.8188,1.7672,3.9307
2020-03-08,4,2.9231,1.8025,3.9965
2020-03-09,4,2.8709,1.7327,3.9632
2020-03-10,4,2.976,1.8261,4.0912
2020-03-11,4,2.9497,1.8192,4.0847
2020-03-12,4,2.9988,1.8855,4.0881
2020-03-13,4,3.0421,1.9094,4.1719
2020-03-14,4,2.8702,1.8105,3.9578
2020-03-15,4,2.8172,1.708,3.9045
2020-04-01,4,1.5403,0.5124,2.6378
2020-04-02,4,1.6942,0.5791,2.7914
2020-04-03,4,1.8868,0.7996,2.9828
2020-04-04,4,1.9054,0.809,3.0427
2020-04-05,4,2.0792,0.9842,3.2436
2020-04-06,4,2.1335,1.0876,3.2297
2020-04-07,4,2.3798,1.3119,3.4174
2020-05-01,4,2.8684,1.7928,3.9564
2020-05-02,4,3.004,1.9482,4.1251
2020-05-03,4,2.904,1.8296,3.9731
2020-05-04,4,2.6768,1.5277,3.7686
2020-05-05,4,2.6393,1.576,3.8041
2020-05-06,4,2.5047,1.4595,3.612
2020-05-07,4,2.4805,1.4192,3.6115
2020-05-08,4,1.5548,0.4617,2.6558
2020-05-09,4,2.3115,1.2072,3.4128
2020-05-10,4,2.289,1.2573,3.4136
2020-05-11,4,2.1464,1.0213,3.2383
2020-05-12,4,2.1982,1.0733,3.3419
2020-06-01,4,2.1308,0.9765,3.3097
2020-06-02,4,2.5447,1.3745,3.5821
2020-06-03,4,2.4964,1.435,3.5389
2020-06-04,4,2.5453,1.415,3.6369
2020-06-05,4,2.6108,1.3892,3.7077
2020-06-06,4,2.4833,1.4512,3.5956
2020-06-07,4,2.4957,1.4147,3.6343
2020-06-08,4,2.3767,1.3489,3.5984
2020-06-09,4,2.4421,1.3635,3.5787
2020-06-10,4,2.404,1.2885,3.5205
2020-06-11,4,2.4686,1.3932,3.5881
2020-06-12,4,2.5546,1.4869,3.6822
2020-06-13,4,2.4514,1.3839,3.5756
2020-06-14,4,2.4907,1.339,3.582
2020-06-15,4,2.4004,1.2784,3.5322
2020-07-01,4,2.6308,1.6234,3.7867
2020-07-02,4,2.6742,1.626,3.7621
2020-07-03,4,2.7308,1.5804,3.807
2020-07-04,4,2.591,1.4919,3.7222
2020-07-05,4,2.5875,1.4322,3.5934
2020-07-06,4,2.4496,1.2471,3.5972
2020-07-07,4,2.4933,1.4299,3.5799
2020-07-08,4,2.4312,1.3367,3.4873
2020-07-09,4,2.4704,1.3121,3.5022
2020-07-10,4,2.5305,1.342,3.6236
2020-07-11,4,2.4018,1.2645,3.4676
2020-07-12,4,2.4171,1.3778,3.5739
2020-07-13,4,2.3052,1.1973,3.3996
2020-07-14,4,2.9927,1.9351,4.0389
2020-07-15,4,2.358,1.2204,3.4697
2020-07-16,4,2.4405,1.2544,3.5734
2020-07-17,4,2.5474,1.4979,3.6149
2020-07-18,4,2.4678,1.3435,3.5531
2020-07-19,4,2.5329,1.4987,3.5977
2020-07-20,4,2.4701,1.346,3.526
2020-07-21,4,2.5932,1.5641,3.7668
2020-07-22,4,2.6128,1.5098,3.7159
2020-07-23,4,2.7332,1.6432,3.8433
2020-07-24,4,2.8718,1.712,3.918
2020-09-01,4,2.4304,1.3021,3.5518
2020-09-02,4,2.4007,1.2531,3.5216
2020-09-03,4,2.4637,1.3168,3.5645
2020-09-04,4,2.537,1.4637,3.6785
2020-09-05,4,2.4075,1.3157,3.5715
2020-10-01,4,2.3018,1.2073,3.4984
2020-10-02,4,2.5176,1.3905,3.6208
2020-10-03,4,2.5455,1.4257,3.6472
2020-10-04,4,2.7148,1.5596,3.8464
2020-10-05,4,2.7509,1.6307,3.8034
2020-10-06,4,2.9661,1.9286,4.1414
2020-10-07,4,3.0692,1.9602,4.1574
2020-10-08,4,3.2634,2.1984,4.3525
2020-10-09,4,3.4649,2.3548,4.5451
2020-11-01,4,2.4647,1.2924,3.5486
2020-11-02,4,2.44,1.3917,3.5537
2020-11-03,4,2.4806,1.4192,3.5515
2020-11-04,4,2.4261,1.3273,3.5787
2020-11-05,4,2.4834,1.4759,3.5583
2020-11-06,4,2.5705,1.4472,3.6903
2020-11-07,4,2.4758,1.3296,3.5575
2020-12-01,4,2.4195,1.2941,3.5647
2020-12-02,4,2.3011,1.2084,3.4675
2020-12-03,4,2.2827,1.2323,3.3735
2020-12-04,4,2.2846,1.1492,3.3383
2020-12-05,4,2.0979,0.9571,3.2161
2020-12-06,4,2.0558,0.9728,3.1609
2020-12-07,4,1.8877,0.7524,2.9444
2021-01-01,4,2.2342,1.1113,3.3365
2021-01-02,4,2.2252,1.1457,3.3756
2021-01-03,4,2.2526,1.0862,3.3358
2021-01-04,4,2.147,1.0489,3.2455
2021-01-05,4,2.2244,1.0851,3.3042
2021-02-01,4,2.6458,1.5106,3.7457
2021-02-02,4,2.6074,1.4136,3.7004
2021-03-01,4,1.8832,0.8603,2.978
2021-03-02,4,2.1226,0.9901,3.2177
2021-03-03,4,2.2486,1.0802,3.3727
2021-03-04,4,2.4633,1.352,3.6353
2021-03-05,4,2.6819,1.5949,3.8199
2021-03-06,4,2.6908,1.5525,3.7845
2021-03-07,4,2.8191,1.6581,3.8982
2021-03-08,4,2.7927,1.7172,3.9286
2021-04-01,4,1.5064,0.3646,2.5706
2021-04-02,4,1.6683,0.6056,2.7697
2021-04-03,4,1.6587,0.5623,2.7728
2021-04-04,4,1.8074,0.6792,2.9004
2021-04-05,4,1.9966,0.8807,3.0508
2021-04-06,4,2.069,1.0296,3.1454
2021-04-07,4,2.2022,0.9584,3.2359
2021-04-08,4,2.4423,1.3692,3.4902
2021-04-09,4,2.704,1.6225,3.8293
2021-04-10,4,2.773,1.5618,3.9125
2021-04-11,4,2.9775,1.8217,4.092
2021-04-12,4,3.0419,1.9489,4.1923
2021-05-01,4,2.61,1.4752,3.6605
2021-05-02,4,2.8798,1.7449,3.9578
2021-05-03,4,2.6416,1.5279,3.6396
2021-05-04,4,2.5903,1.4952,3.6908
2021-05-05,4,2.4398,1.3633,3.6128
2021-05-06,4,2.3977,1.2803,3.5522
2021-05-07,4,2.3841,1.3362,3.5499
2021-06-01,4,2.2772,1.0738,3.3394
2021-06-02,4,2.2287,1.0778,3.2959
2021-07-01,4,2.3185,1.2274,3.4339
2021-07-02,4,2.3765,1.3516,3.5178
2021-07-03,4,2.237,1.1083,3.3222
2021-07-04,4,2.2327,1.2072,3.3979
2021-07-05,4,2.0925,0.9251,3.2407
2021-08-01,4,2.6215,1.4854,3.7875
2021-08-02,4,2.5222,1.4409,3.6117
2021-08-03,4,2.595,1.6187,3.7101
2021-08-04,4,2.5511,1.3756,3.6074
2021-08-05,4,2.5968,1.553,3.6771
2021-09-01,4,1.8073,0.7053,2.8525
2021-09-02,4,1.8741,0.7686,2.9571
2021-09-03,4,1.9523,0.887,3.0248
2021-09-04,4,1.8304,0.6908,2.9889
2021-09-05,4,1.8395,0.7665,2.8948
2021-09-06,4,1.7073,0.6367,2.8457
2021-09-07,4,1.7484,0.5691,2.8304
2021-09-08,4,1.6746,0.6983,2.8342
2021-10-01,4,1.7153,0.6392,2.8441
2021-10-02,4,1.7356,0.679,2.8455
2021-10-03,4,1.9004,0.8408,2.9899
2021-10-04,4,1.9353,0.8909,3.0475
2021-10-05,4,2.1526,1.0314,3.3381
